Unnamed: 0,cell_type,sampleID,status
st9242,12,VALIGA_yw90odbe7c,>60
st9243,6,VALIGA_yw90odbe7c,>60
st9244,8,VALIGA_yw90odbe7c,>60
st9245,0,VALIGA_yw90odbe7c,>60
st9246,8,VALIGA_yw90odbe7c,>60
st9247,5,VALIGA_yw90odbe7c,>60
st9248,3,VALIGA_yw90odbe7c,>60
st9249,4,VALIGA_yw90odbe7c,>60
st9250,8,VALIGA_yw90odbe7c,>60
st9251,1,VALIGA_yw90odbe7c,>60
st9252,1,VALIGA_yw90odbe7c,>60
st9253,2,VALIGA_yw90odbe7c,>60
st9254,0,VALIGA_yw90odbe7c,>60
st9255,6,VALIGA_yw90odbe7c,>60
st9256,14,VALIGA_yw90odbe7c,>60
st9257,5,VALIGA_yw90odbe7c,>60
st9258,3,VALIGA_yw90odbe7c,>60
st9259,12,VALIGA_yw90odbe7c,>60
st9260,11,VALIGA_yw90odbe7c,>60
st9261,1,VALIGA_yw90odbe7c,>60
st9262,12,VALIGA_yw90odbe7c,>60
st9263,10,VALIGA_yw90odbe7c,>60
st9264,8,VALIGA_yw90odbe7c,>60
st9265,14,VALIGA_yw90odbe7c,>60
st9266,5,VALIGA_yw90odbe7c,>60
st9267,11,VALIGA_yw90odbe7c,>60
st9268,5,VALIGA_yw90odbe7c,>60
st9269,0,VALIGA_yw90odbe7c,>60
st9270,3,VALIGA_yw90odbe7c,>60
st9271,2,VALIGA_yw90odbe7c,>60
st9272,6,VALIGA_yw90odbe7c,>60
st9273,3,VALIGA_yw90odbe7c,>60
st9274,2,VALIGA_yw90odbe7c,>60
st9275,2,VALIGA_yw90odbe7c,>60
st9276,3,VALIGA_yw90odbe7c,>60
st9277,9,VALIGA_yw90odbe7c,>60
st9278,8,VALIGA_yw90odbe7c,>60
st9279,6,VALIGA_yw90odbe7c,>60
st9280,3,VALIGA_yw90odbe7c,>60
st9281,10,VALIGA_yw90odbe7c,>60
st9282,2,VALIGA_yw90odbe7c,>60
st9283,8,VALIGA_yw90odbe7c,>60
st9284,12,VALIGA_yw90odbe7c,>60
st9285,4,VALIGA_yw90odbe7c,>60
st9286,6,VALIGA_yw90odbe7c,>60
st9287,6,VALIGA_yw90odbe7c,>60
st9288,13,VALIGA_yw90odbe7c,>60
st9289,10,VALIGA_yw90odbe7c,>60
st9290,8,VALIGA_yw90odbe7c,>60
st9291,2,VALIGA_yw90odbe7c,>60
st9292,1,VALIGA_yw90odbe7c,>60
st9293,8,VALIGA_yw90odbe7c,>60
st9294,5,VALIGA_yw90odbe7c,>60
st9295,11,VALIGA_ju1uh2p3ed,30-60
st9296,7,VALIGA_ju1uh2p3ed,30-60
st9297,8,VALIGA_ju1uh2p3ed,30-60
st9298,13,VALIGA_ju1uh2p3ed,30-60
st9299,2,VALIGA_ju1uh2p3ed,30-60
st9300,13,VALIGA_ju1uh2p3ed,30-60
st9301,4,VALIGA_ju1uh2p3ed,30-60
st9302,10,VALIGA_ju1uh2p3ed,30-60
st9303,12,VALIGA_ju1uh2p3ed,30-60
st9304,5,VALIGA_ju1uh2p3ed,30-60
st9305,11,VALIGA_ju1uh2p3ed,30-60
st9306,5,VALIGA_ju1uh2p3ed,30-60
st9307,2,VALIGA_ju1uh2p3ed,30-60
st9308,12,VALIGA_ju1uh2p3ed,30-60
st9309,1,VALIGA_ju1uh2p3ed,30-60
st9310,8,VALIGA_ju1uh2p3ed,30-60
st9311,11,VALIGA_ju1uh2p3ed,30-60
st9312,13,VALIGA_ju1uh2p3ed,30-60
st9313,12,VALIGA_ju1uh2p3ed,30-60
st9314,3,VALIGA_ju1uh2p3ed,30-60
st9315,13,VALIGA_ju1uh2p3ed,30-60
st9316,2,VALIGA_ju1uh2p3ed,30-60
st9317,13,VALIGA_ju1uh2p3ed,30-60
st9318,3,VALIGA_ju1uh2p3ed,30-60
st9319,5,VALIGA_ju1uh2p3ed,30-60
st9320,11,VALIGA_ju1uh2p3ed,30-60
st9321,12,VALIGA_ju1uh2p3ed,30-60
st9322,7,VALIGA_ju1uh2p3ed,30-60
st9323,13,VALIGA_ju1uh2p3ed,30-60
st9324,5,VALIGA_ju1uh2p3ed,30-60
st9325,7,VALIGA_ju1uh2p3ed,30-60
st9326,3,VALIGA_ju1uh2p3ed,30-60
st9327,0,VALIGA_ju1uh2p3ed,30-60
st9328,6,VALIGA_ju1uh2p3ed,30-60
st9329,6,VALIGA_ju1uh2p3ed,30-60
st9330,2,VALIGA_ju1uh2p3ed,30-60
st9331,8,VALIGA_ju1uh2p3ed,30-60
st9332,3,VALIGA_ju1uh2p3ed,30-60
st9333,1,VALIGA_ju1uh2p3ed,30-60
st9334,14,VALIGA_ju1uh2p3ed,30-60
st9335,2,VALIGA_ju1uh2p3ed,30-60
st9336,2,VALIGA_ju1uh2p3ed,30-60
st9337,2,VALIGA_ju1uh2p3ed,30-60
st9338,8,VALIGA_ju1uh2p3ed,30-60
st9339,7,VALIGA_ju1uh2p3ed,30-60
st9340,0,VALIGA_ju1uh2p3ed,30-60
st9341,7,VALIGA_ju1uh2p3ed,30-60
st9342,2,VALIGA_ju1uh2p3ed,30-60
st9343,3,VALIGA_ju1uh2p3ed,30-60
st9344,4,VALIGA_ju1uh2p3ed,30-60
st9345,6,VALIGA_ju1uh2p3ed,30-60
st9346,4,VALIGA_ju1uh2p3ed,30-60
st9347,2,VALIGA_ju1uh2p3ed,30-60
st9348,6,VALIGA_ju1uh2p3ed,30-60
st9349,5,VALIGA_ju1uh2p3ed,30-60
st9350,14,VALIGA_ju1uh2p3ed,30-60
st9351,7,VALIGA_ju1uh2p3ed,30-60
st9352,7,VALIGA_ju1uh2p3ed,30-60
st9353,4,VALIGA_ju1uh2p3ed,30-60
st9354,4,VALIGA_ju1uh2p3ed,30-60
st9355,7,VALIGA_ju1uh2p3ed,30-60
st9356,4,VALIGA_ju1uh2p3ed,30-60
st9357,14,VALIGA_ju1uh2p3ed,30-60
st9358,12,VALIGA_ju1uh2p3ed,30-60
st9359,8,VALIGA_ju1uh2p3ed,30-60
st9360,3,VALIGA_ju1uh2p3ed,30-60
st9361,5,VALIGA_ju1uh2p3ed,30-60
st9362,12,VALIGA_ju1uh2p3ed,30-60
st9363,3,VALIGA_ju1uh2p3ed,30-60
st9364,7,VALIGA_ju1uh2p3ed,30-60
st9365,9,VALIGA_ju1uh2p3ed,30-60
st9366,1,VALIGA_ju1uh2p3ed,30-60
st9367,1,VALIGA_ju1uh2p3ed,30-60
st9368,7,VALIGA_ju1uh2p3ed,30-60
st9369,13,VALIGA_ju1uh2p3ed,30-60
st9370,10,VALIGA_ju1uh2p3ed,30-60
st9371,13,VALIGA_ju1uh2p3ed,30-60
st9372,1,VALIGA_ju1uh2p3ed,30-60
st9373,1,VALIGA_ju1uh2p3ed,30-60
st9374,9,VALIGA_ju1uh2p3ed,30-60
st9375,13,VALIGA_ju1uh2p3ed,30-60
st9376,2,VALIGA_ju1uh2p3ed,30-60
st9377,8,VALIGA_ju1uh2p3ed,30-60
st9378,1,VALIGA_ju1uh2p3ed,30-60
st9379,0,VALIGA_ju1uh2p3ed,30-60
st9380,0,VALIGA_ju1uh2p3ed,30-60
st9381,7,VALIGA_ju1uh2p3ed,30-60
st9382,0,VALIGA_ju1uh2p3ed,30-60
st9383,5,VALIGA_ju1uh2p3ed,30-60
st9384,8,VALIGA_ju1uh2p3ed,30-60
st9385,5,VALIGA_ju1uh2p3ed,30-60
st9386,10,VALIGA_ju1uh2p3ed,30-60
st9387,1,VALIGA_ju1uh2p3ed,30-60
st9388,0,VALIGA_ju1uh2p3ed,30-60
st9389,6,VALIGA_ju1uh2p3ed,30-60
st9390,6,VALIGA_ju1uh2p3ed,30-60
st9391,12,VALIGA_ju1uh2p3ed,30-60
st9392,13,VALIGA_ju1uh2p3ed,30-60
st9393,11,VALIGA_ju1uh2p3ed,30-60
st9394,14,VALIGA_ju1uh2p3ed,30-60
st9395,11,VALIGA_qgyuc5t291,>60
st9396,6,VALIGA_qgyuc5t291,>60
st9397,11,VALIGA_qgyuc5t291,>60
st9398,7,VALIGA_qgyuc5t291,>60
st9399,4,VALIGA_qgyuc5t291,>60
st9400,6,VALIGA_qgyuc5t291,>60
st9401,0,VALIGA_qgyuc5t291,>60
st9402,6,VALIGA_qgyuc5t291,>60
st9403,8,VALIGA_qgyuc5t291,>60
st9404,0,VALIGA_qgyuc5t291,>60
st9405,0,VALIGA_qgyuc5t291,>60
st9406,4,VALIGA_qgyuc5t291,>60
st9407,6,VALIGA_qgyuc5t291,>60
st9408,12,VALIGA_qgyuc5t291,>60
st9409,6,VALIGA_qgyuc5t291,>60
st9410,0,VALIGA_qgyuc5t291,>60
st9411,6,VALIGA_qgyuc5t291,>60
st9412,8,VALIGA_qgyuc5t291,>60
st9413,9,VALIGA_qgyuc5t291,>60
st9414,4,VALIGA_qgyuc5t291,>60
st9415,6,VALIGA_qgyuc5t291,>60
st9416,0,VALIGA_qgyuc5t291,>60
st9417,6,VALIGA_qgyuc5t291,>60
st9418,7,VALIGA_qgyuc5t291,>60
st9419,9,VALIGA_qgyuc5t291,>60
st9420,6,VALIGA_qgyuc5t291,>60
st9421,6,VALIGA_qgyuc5t291,>60
st9422,9,VALIGA_qgyuc5t291,>60
st9423,2,VALIGA_qgyuc5t291,>60
st9424,1,VALIGA_qgyuc5t291,>60
st9425,0,VALIGA_qgyuc5t291,>60
st9426,3,VALIGA_qgyuc5t291,>60
st9427,11,VALIGA_qgyuc5t291,>60
st9428,12,VALIGA_qgyuc5t291,>60
st9429,14,VALIGA_qgyuc5t291,>60
st9430,10,VALIGA_qgyuc5t291,>60
st9431,14,VALIGA_qgyuc5t291,>60
st9432,7,VALIGA_qgyuc5t291,>60
st9433,4,VALIGA_qgyuc5t291,>60
st9434,1,VALIGA_qgyuc5t291,>60
st9435,2,VALIGA_qgyuc5t291,>60
st9436,6,VALIGA_qgyuc5t291,>60
st9437,7,VALIGA_qgyuc5t291,>60
st9438,3,VALIGA_qgyuc5t291,>60
st9439,0,VALIGA_qgyuc5t291,>60
st9440,3,VALIGA_qgyuc5t291,>60
st9441,12,VALIGA_qgyuc5t291,>60
st9442,6,VALIGA_qgyuc5t291,>60
st9443,10,VALIGA_qgyuc5t291,>60
st9444,7,VALIGA_qgyuc5t291,>60
st9445,8,VALIGA_qgyuc5t291,>60
st9446,0,VALIGA_qgyuc5t291,>60
st9447,6,VALIGA_qgyuc5t291,>60
st9448,6,VALIGA_qgyuc5t291,>60
st9449,2,VALIGA_qgyuc5t291,>60
st9450,5,VALIGA_qgyuc5t291,>60
st9451,12,VALIGA_qgyuc5t291,>60
st9452,7,VALIGA_qgyuc5t291,>60
st9453,0,VALIGA_qgyuc5t291,>60
st9454,9,VALIGA_qgyuc5t291,>60
st9455,12,VALIGA_qgyuc5t291,>60
st9456,1,VALIGA_qgyuc5t291,>60
st9457,10,VALIGA_qgyuc5t291,>60
st9458,1,VALIGA_qgyuc5t291,>60
st9459,9,VALIGA_qgyuc5t291,>60
st9460,12,VALIGA_qgyuc5t291,>60
st9461,10,VALIGA_qgyuc5t291,>60
st9462,12,VALIGA_qgyuc5t291,>60
st9463,10,VALIGA_qgyuc5t291,>60
st9464,1,VALIGA_qgyuc5t291,>60
st9465,9,VALIGA_qgyuc5t291,>60
st9466,3,VALIGA_qgyuc5t291,>60
st9467,13,VALIGA_qgyuc5t291,>60
st9468,3,VALIGA_qgyuc5t291,>60
st9469,6,VALIGA_qgyuc5t291,>60
st9470,6,VALIGA_qgyuc5t291,>60
st9471,9,VALIGA_qgyuc5t291,>60
st9472,9,VALIGA_qgyuc5t291,>60
st9473,1,VALIGA_qgyuc5t291,>60
st9474,1,VALIGA_qgyuc5t291,>60
st9475,4,VALIGA_qgyuc5t291,>60
st9476,9,VALIGA_qgyuc5t291,>60
st9477,6,VALIGA_qgyuc5t291,>60
st9478,0,VALIGA_qgyuc5t291,>60
st9479,6,VALIGA_qgyuc5t291,>60
st9480,3,VALIGA_qgyuc5t291,>60
st9481,13,VALIGA_qgyuc5t291,>60
st9482,9,VALIGA_qgyuc5t291,>60
st9483,0,VALIGA_qgyuc5t291,>60
st9484,5,VALIGA_qgyuc5t291,>60
st9485,9,VALIGA_qgyuc5t291,>60
st9486,6,VALIGA_qgyuc5t291,>60
st9487,7,VALIGA_qgyuc5t291,>60
st9488,1,VALIGA_qgyuc5t291,>60
st9489,12,VALIGA_qgyuc5t291,>60
st9490,8,VALIGA_qgyuc5t291,>60
st9491,0,VALIGA_qgyuc5t291,>60
st9492,8,VALIGA_qgyuc5t291,>60
st9493,10,VALIGA_qgyuc5t291,>60
st9494,4,VALIGA_qgyuc5t291,>60
st9495,9,VALIGA_6d4q8n99f9,>60
st9496,12,VALIGA_6d4q8n99f9,>60
st9497,13,VALIGA_6d4q8n99f9,>60
st9498,7,VALIGA_6d4q8n99f9,>60
st9499,2,VALIGA_6d4q8n99f9,>60
st9500,2,VALIGA_6d4q8n99f9,>60
st9501,4,VALIGA_6d4q8n99f9,>60
st9502,0,VALIGA_6d4q8n99f9,>60
st9503,10,VALIGA_6d4q8n99f9,>60
st9504,8,VALIGA_6d4q8n99f9,>60
st9505,11,VALIGA_6d4q8n99f9,>60
st9506,7,VALIGA_6d4q8n99f9,>60
st9507,5,VALIGA_6d4q8n99f9,>60
st9508,4,VALIGA_6d4q8n99f9,>60
st9509,9,VALIGA_6d4q8n99f9,>60
st9510,4,VALIGA_6d4q8n99f9,>60
st9511,2,VALIGA_6d4q8n99f9,>60
st9512,0,VALIGA_6d4q8n99f9,>60
st9513,10,VALIGA_6d4q8n99f9,>60
st9514,2,VALIGA_6d4q8n99f9,>60
st9515,4,VALIGA_6d4q8n99f9,>60
st9516,8,VALIGA_6d4q8n99f9,>60
st9517,4,VALIGA_6d4q8n99f9,>60
st9518,11,VALIGA_6d4q8n99f9,>60
st9519,10,VALIGA_6d4q8n99f9,>60
st9520,3,VALIGA_6d4q8n99f9,>60
st9521,8,VALIGA_6d4q8n99f9,>60
st9522,5,VALIGA_6d4q8n99f9,>60
st9523,13,VALIGA_6d4q8n99f9,>60
st9524,3,VALIGA_6d4q8n99f9,>60
st9525,13,VALIGA_6d4q8n99f9,>60
st9526,12,VALIGA_6d4q8n99f9,>60
st9527,5,VALIGA_6d4q8n99f9,>60
st9528,5,VALIGA_6d4q8n99f9,>60
st9529,14,VALIGA_6d4q8n99f9,>60
st9530,2,VALIGA_6d4q8n99f9,>60
st9531,1,VALIGA_6d4q8n99f9,>60
st9532,3,VALIGA_6d4q8n99f9,>60
st9533,4,VALIGA_6d4q8n99f9,>60
st9534,1,VALIGA_6d4q8n99f9,>60
st9535,1,VALIGA_6d4q8n99f9,>60
st9536,10,VALIGA_6d4q8n99f9,>60
st9537,6,VALIGA_6d4q8n99f9,>60
st9538,1,VALIGA_6d4q8n99f9,>60
st9539,0,VALIGA_6d4q8n99f9,>60
st9540,10,VALIGA_6d4q8n99f9,>60
st9541,6,VALIGA_6d4q8n99f9,>60
st9542,7,VALIGA_6d4q8n99f9,>60
st9543,4,VALIGA_6d4q8n99f9,>60
st9544,5,VALIGA_6d4q8n99f9,>60
st9545,13,VALIGA_6d4q8n99f9,>60
st9546,1,VALIGA_6d4q8n99f9,>60
st9547,8,VALIGA_6d4q8n99f9,>60
st9548,1,VALIGA_6d4q8n99f9,>60
st9549,13,VALIGA_6d4q8n99f9,>60
st9550,1,VALIGA_6d4q8n99f9,>60
st9551,4,VALIGA_6d4q8n99f9,>60
st9552,7,VALIGA_6d4q8n99f9,>60
st9553,12,VALIGA_6d4q8n99f9,>60
st9554,8,VALIGA_6d4q8n99f9,>60
st9555,7,VALIGA_6d4q8n99f9,>60
st9556,5,VALIGA_6d4q8n99f9,>60
st9557,3,VALIGA_6d4q8n99f9,>60
st9558,4,VALIGA_6d4q8n99f9,>60
st9559,7,VALIGA_6d4q8n99f9,>60
st9560,8,VALIGA_6d4q8n99f9,>60
st9561,8,VALIGA_6d4q8n99f9,>60
st9562,0,VALIGA_6d4q8n99f9,>60
st9563,6,VALIGA_6d4q8n99f9,>60
st9564,13,VALIGA_6d4q8n99f9,>60
st9565,6,VALIGA_6d4q8n99f9,>60
st9566,12,VALIGA_6d4q8n99f9,>60
st9567,8,VALIGA_6d4q8n99f9,>60
st9568,10,VALIGA_6d4q8n99f9,>60
st9569,11,VALIGA_6d4q8n99f9,>60
st9570,7,VALIGA_6d4q8n99f9,>60
st9571,5,VALIGA_6d4q8n99f9,>60
st9572,9,VALIGA_6d4q8n99f9,>60
st9573,4,VALIGA_6d4q8n99f9,>60
st9574,12,VALIGA_6d4q8n99f9,>60
st9575,3,VALIGA_6d4q8n99f9,>60
st9576,13,VALIGA_6d4q8n99f9,>60
st9577,9,VALIGA_6d4q8n99f9,>60
st9578,11,VALIGA_6d4q8n99f9,>60
st9579,11,VALIGA_6d4q8n99f9,>60
st9580,12,VALIGA_6d4q8n99f9,>60
st9581,9,VALIGA_6d4q8n99f9,>60
st9582,12,VALIGA_6d4q8n99f9,>60
st9583,11,VALIGA_6d4q8n99f9,>60
st9584,12,VALIGA_6d4q8n99f9,>60
st9585,8,VALIGA_6d4q8n99f9,>60
st9586,3,VALIGA_6d4q8n99f9,>60
st9587,8,VALIGA_6d4q8n99f9,>60
st9588,6,VALIGA_6d4q8n99f9,>60
st9589,7,VALIGA_6d4q8n99f9,>60
st9590,8,VALIGA_6d4q8n99f9,>60
st9591,3,VALIGA_6d4q8n99f9,>60
st9592,14,VALIGA_6d4q8n99f9,>60
st9593,1,VALIGA_6d4q8n99f9,>60
st9594,11,VALIGA_6d4q8n99f9,>60
st9595,0,VALIGA_e5lfqpai8p,30-60
st9596,3,VALIGA_e5lfqpai8p,30-60
st9597,7,VALIGA_e5lfqpai8p,30-60
st9598,4,VALIGA_e5lfqpai8p,30-60
st9599,8,VALIGA_e5lfqpai8p,30-60
st9600,1,VALIGA_e5lfqpai8p,30-60
st9601,2,VALIGA_e5lfqpai8p,30-60
st9602,11,VALIGA_e5lfqpai8p,30-60
st9603,12,VALIGA_e5lfqpai8p,30-60
st9604,7,VALIGA_e5lfqpai8p,30-60
st9605,9,VALIGA_e5lfqpai8p,30-60
st9606,2,VALIGA_e5lfqpai8p,30-60
st9607,4,VALIGA_e5lfqpai8p,30-60
st9608,7,VALIGA_e5lfqpai8p,30-60
st9609,5,VALIGA_e5lfqpai8p,30-60
st9610,3,VALIGA_e5lfqpai8p,30-60
st9611,8,VALIGA_e5lfqpai8p,30-60
st9612,4,VALIGA_e5lfqpai8p,30-60
st9613,3,VALIGA_e5lfqpai8p,30-60
st9614,1,VALIGA_e5lfqpai8p,30-60
st9615,0,VALIGA_e5lfqpai8p,30-60
st9616,3,VALIGA_e5lfqpai8p,30-60
st9617,4,VALIGA_e5lfqpai8p,30-60
st9618,3,VALIGA_e5lfqpai8p,30-60
st9619,6,VALIGA_e5lfqpai8p,30-60
st9620,14,VALIGA_e5lfqpai8p,30-60
st9621,2,VALIGA_e5lfqpai8p,30-60
st9622,12,VALIGA_e5lfqpai8p,30-60
st9623,0,VALIGA_e5lfqpai8p,30-60
st9624,13,VALIGA_e5lfqpai8p,30-60
st9625,10,VALIGA_e5lfqpai8p,30-60
st9626,1,VALIGA_e5lfqpai8p,30-60
st9627,7,VALIGA_e5lfqpai8p,30-60
st9628,10,VALIGA_e5lfqpai8p,30-60
st9629,3,VALIGA_e5lfqpai8p,30-60
st9630,6,VALIGA_e5lfqpai8p,30-60
st9631,3,VALIGA_e5lfqpai8p,30-60
st9632,4,VALIGA_e5lfqpai8p,30-60
st9633,9,VALIGA_e5lfqpai8p,30-60
st9634,11,VALIGA_e5lfqpai8p,30-60
st9635,4,VALIGA_e5lfqpai8p,30-60
st9636,0,VALIGA_e5lfqpai8p,30-60
st9637,11,VALIGA_e5lfqpai8p,30-60
st9638,2,VALIGA_e5lfqpai8p,30-60
st9639,3,VALIGA_e5lfqpai8p,30-60
st9640,3,VALIGA_e5lfqpai8p,30-60
st9641,6,VALIGA_e5lfqpai8p,30-60
st9642,14,VALIGA_e5lfqpai8p,30-60
st9643,7,VALIGA_e5lfqpai8p,30-60
st9644,4,VALIGA_e5lfqpai8p,30-60
st9645,6,VALIGA_e5lfqpai8p,30-60
st9646,8,VALIGA_e5lfqpai8p,30-60
st9647,1,VALIGA_e5lfqpai8p,30-60
st9648,6,VALIGA_e5lfqpai8p,30-60
st9649,11,VALIGA_e5lfqpai8p,30-60
st9650,0,VALIGA_e5lfqpai8p,30-60
st9651,7,VALIGA_e5lfqpai8p,30-60
st9652,7,VALIGA_e5lfqpai8p,30-60
st9653,13,VALIGA_e5lfqpai8p,30-60
st9654,13,VALIGA_e5lfqpai8p,30-60
st9655,13,VALIGA_e5lfqpai8p,30-60
st9656,13,VALIGA_e5lfqpai8p,30-60
st9657,8,VALIGA_e5lfqpai8p,30-60
st9658,11,VALIGA_e5lfqpai8p,30-60
st9659,13,VALIGA_e5lfqpai8p,30-60
st9660,2,VALIGA_e5lfqpai8p,30-60
st9661,2,VALIGA_e5lfqpai8p,30-60
st9662,4,VALIGA_e5lfqpai8p,30-60
st9663,11,VALIGA_e5lfqpai8p,30-60
st9664,8,VALIGA_e5lfqpai8p,30-60
st9665,3,VALIGA_e5lfqpai8p,30-60
st9666,6,VALIGA_e5lfqpai8p,30-60
st9667,1,VALIGA_e5lfqpai8p,30-60
st9668,11,VALIGA_e5lfqpai8p,30-60
st9669,2,VALIGA_e5lfqpai8p,30-60
st9670,1,VALIGA_e5lfqpai8p,30-60
st9671,6,VALIGA_e5lfqpai8p,30-60
st9672,10,VALIGA_e5lfqpai8p,30-60
st9673,11,VALIGA_e5lfqpai8p,30-60
st9674,14,VALIGA_e5lfqpai8p,30-60
st9675,2,VALIGA_e5lfqpai8p,30-60
st9676,1,VALIGA_e5lfqpai8p,30-60
st9677,0,VALIGA_e5lfqpai8p,30-60
st9678,7,VALIGA_e5lfqpai8p,30-60
st9679,11,VALIGA_e5lfqpai8p,30-60
st9680,0,VALIGA_e5lfqpai8p,30-60
st9681,0,VALIGA_e5lfqpai8p,30-60
st9682,7,VALIGA_e5lfqpai8p,30-60
st9683,0,VALIGA_e5lfqpai8p,30-60
st9684,6,VALIGA_e5lfqpai8p,30-60
st9685,9,VALIGA_e5lfqpai8p,30-60
st9686,8,VALIGA_e5lfqpai8p,30-60
st9687,2,VALIGA_e5lfqpai8p,30-60
st9688,9,VALIGA_e5lfqpai8p,30-60
st9689,5,VALIGA_e5lfqpai8p,30-60
st9690,1,VALIGA_e5lfqpai8p,30-60
st9691,12,VALIGA_e5lfqpai8p,30-60
st9692,0,VALIGA_e5lfqpai8p,30-60
st9693,0,VALIGA_e5lfqpai8p,30-60
st9694,2,VALIGA_e5lfqpai8p,30-60
st9695,9,VALIGA_x6hlpl00qp,>60
st9696,13,VALIGA_x6hlpl00qp,>60
st9697,13,VALIGA_x6hlpl00qp,>60
st9698,4,VALIGA_x6hlpl00qp,>60
st9699,4,VALIGA_x6hlpl00qp,>60
st9700,10,VALIGA_x6hlpl00qp,>60
st9701,11,VALIGA_x6hlpl00qp,>60
st9702,11,VALIGA_x6hlpl00qp,>60
st9703,5,VALIGA_x6hlpl00qp,>60
st9704,2,VALIGA_x6hlpl00qp,>60
st9705,12,VALIGA_x6hlpl00qp,>60
st9706,5,VALIGA_x6hlpl00qp,>60
st9707,1,VALIGA_x6hlpl00qp,>60
st9708,0,VALIGA_x6hlpl00qp,>60
st9709,8,VALIGA_x6hlpl00qp,>60
st9710,9,VALIGA_x6hlpl00qp,>60
st9711,9,VALIGA_x6hlpl00qp,>60
st9712,14,VALIGA_x6hlpl00qp,>60
st9713,8,VALIGA_x6hlpl00qp,>60
st9714,6,VALIGA_x6hlpl00qp,>60
st9715,12,VALIGA_x6hlpl00qp,>60
st9716,3,VALIGA_x6hlpl00qp,>60
st9717,7,VALIGA_x6hlpl00qp,>60
st9718,9,VALIGA_x6hlpl00qp,>60
st9719,12,VALIGA_x6hlpl00qp,>60
st9720,6,VALIGA_x6hlpl00qp,>60
st9721,6,VALIGA_x6hlpl00qp,>60
st9722,8,VALIGA_x6hlpl00qp,>60
st9723,1,VALIGA_x6hlpl00qp,>60
st9724,7,VALIGA_x6hlpl00qp,>60
st9725,1,VALIGA_x6hlpl00qp,>60
st9726,7,VALIGA_x6hlpl00qp,>60
st9727,12,VALIGA_x6hlpl00qp,>60
st9728,12,VALIGA_x6hlpl00qp,>60
st9729,6,VALIGA_x6hlpl00qp,>60
st9730,12,VALIGA_x6hlpl00qp,>60
st9731,0,VALIGA_x6hlpl00qp,>60
st9732,0,VALIGA_x6hlpl00qp,>60
st9733,6,VALIGA_x6hlpl00qp,>60
st9734,7,VALIGA_x6hlpl00qp,>60
st9735,2,VALIGA_x6hlpl00qp,>60
st9736,8,VALIGA_x6hlpl00qp,>60
st9737,3,VALIGA_x6hlpl00qp,>60
st9738,8,VALIGA_x6hlpl00qp,>60
st9739,7,VALIGA_x6hlpl00qp,>60
st9740,3,VALIGA_x6hlpl00qp,>60
st9741,12,VALIGA_x6hlpl00qp,>60
st9742,10,VALIGA_x6hlpl00qp,>60
st9743,2,VALIGA_x6hlpl00qp,>60
st9744,2,VALIGA_x6hlpl00qp,>60
st9745,11,VALIGA_x6hlpl00qp,>60
st9746,6,VALIGA_x6hlpl00qp,>60
st9747,11,VALIGA_x6hlpl00qp,>60
st9748,12,VALIGA_x6hlpl00qp,>60
st9749,9,VALIGA_x6hlpl00qp,>60
st9750,12,VALIGA_x6hlpl00qp,>60
st9751,0,VALIGA_x6hlpl00qp,>60
st9752,3,VALIGA_x6hlpl00qp,>60
st9753,0,VALIGA_x6hlpl00qp,>60
st9754,1,VALIGA_x6hlpl00qp,>60
st9755,1,VALIGA_x6hlpl00qp,>60
st9756,9,VALIGA_x6hlpl00qp,>60
st9757,12,VALIGA_x6hlpl00qp,>60
st9758,10,VALIGA_x6hlpl00qp,>60
st9759,9,VALIGA_x6hlpl00qp,>60
st9760,1,VALIGA_x6hlpl00qp,>60
st9761,10,VALIGA_x6hlpl00qp,>60
st9762,3,VALIGA_x6hlpl00qp,>60
st9763,9,VALIGA_x6hlpl00qp,>60
st9764,2,VALIGA_x6hlpl00qp,>60
st9765,2,VALIGA_x6hlpl00qp,>60
st9766,12,VALIGA_x6hlpl00qp,>60
st9767,6,VALIGA_x6hlpl00qp,>60
st9768,3,VALIGA_x6hlpl00qp,>60
st9769,8,VALIGA_x6hlpl00qp,>60
st9770,12,VALIGA_x6hlpl00qp,>60
st9771,7,VALIGA_x6hlpl00qp,>60
st9772,2,VALIGA_x6hlpl00qp,>60
st9773,0,VALIGA_x6hlpl00qp,>60
st9774,7,VALIGA_x6hlpl00qp,>60
st9775,2,VALIGA_x6hlpl00qp,>60
st9776,10,VALIGA_x6hlpl00qp,>60
st9777,11,VALIGA_x6hlpl00qp,>60
st9778,3,VALIGA_x6hlpl00qp,>60
st9779,1,VALIGA_x6hlpl00qp,>60
st9780,1,VALIGA_x6hlpl00qp,>60
st9781,0,VALIGA_x6hlpl00qp,>60
st9782,9,VALIGA_x6hlpl00qp,>60
st9783,9,VALIGA_x6hlpl00qp,>60
st9784,6,VALIGA_x6hlpl00qp,>60
st9785,6,VALIGA_x6hlpl00qp,>60
st9786,7,VALIGA_x6hlpl00qp,>60
st9787,5,VALIGA_x6hlpl00qp,>60
st9788,7,VALIGA_x6hlpl00qp,>60
st9789,0,VALIGA_x6hlpl00qp,>60
st9790,0,VALIGA_x6hlpl00qp,>60
st9791,7,VALIGA_x6hlpl00qp,>60
st9792,0,VALIGA_x6hlpl00qp,>60
st9793,4,VALIGA_x6hlpl00qp,>60
st9794,0,VALIGA_x6hlpl00qp,>60
