Unnamed: 0,cell_type,sampleID,status
st4756,12,VALIGA_1dpxv94hdu,<30
st4757,0,VALIGA_1dpxv94hdu,<30
st4758,4,VALIGA_1dpxv94hdu,<30
st4759,6,VALIGA_1dpxv94hdu,<30
st4760,10,VALIGA_1dpxv94hdu,<30
st4761,9,VALIGA_1dpxv94hdu,<30
st4762,4,VALIGA_1dpxv94hdu,<30
st4763,0,VALIGA_1dpxv94hdu,<30
st4764,10,VALIGA_1dpxv94hdu,<30
st4765,9,VALIGA_1dpxv94hdu,<30
st4766,6,VALIGA_1dpxv94hdu,<30
st4767,3,VALIGA_1dpxv94hdu,<30
st4768,9,VALIGA_1dpxv94hdu,<30
st4769,4,VALIGA_1dpxv94hdu,<30
st4770,9,VALIGA_1dpxv94hdu,<30
st4771,8,VALIGA_1dpxv94hdu,<30
st4772,1,VALIGA_1dpxv94hdu,<30
st4773,6,VALIGA_1dpxv94hdu,<30
st4774,0,VALIGA_1dpxv94hdu,<30
st4775,5,VALIGA_1dpxv94hdu,<30
st4776,4,VALIGA_1dpxv94hdu,<30
st4777,10,VALIGA_1dpxv94hdu,<30
st4778,10,VALIGA_1dpxv94hdu,<30
st4779,7,VALIGA_1dpxv94hdu,<30
st4780,3,VALIGA_1dpxv94hdu,<30
st4781,0,VALIGA_1dpxv94hdu,<30
st4782,3,VALIGA_1dpxv94hdu,<30
st4783,6,VALIGA_1dpxv94hdu,<30
st4784,3,VALIGA_1dpxv94hdu,<30
st4785,9,VALIGA_1dpxv94hdu,<30
st4786,4,VALIGA_1dpxv94hdu,<30
st4787,0,VALIGA_1dpxv94hdu,<30
st4788,9,VALIGA_1dpxv94hdu,<30
st4789,4,VALIGA_1dpxv94hdu,<30
st4790,0,VALIGA_1dpxv94hdu,<30
st4791,11,VALIGA_1dpxv94hdu,<30
st4792,11,VALIGA_1dpxv94hdu,<30
st4793,10,VALIGA_1dpxv94hdu,<30
st4794,9,VALIGA_1dpxv94hdu,<30
st4795,0,VALIGA_1dpxv94hdu,<30
st4796,9,VALIGA_1dpxv94hdu,<30
st4797,0,VALIGA_1dpxv94hdu,<30
st4798,0,VALIGA_1dpxv94hdu,<30
st4799,11,VALIGA_1dpxv94hdu,<30
st4800,5,VALIGA_1dpxv94hdu,<30
st4801,10,VALIGA_1dpxv94hdu,<30
st4802,3,VALIGA_1dpxv94hdu,<30
st4803,11,VALIGA_1dpxv94hdu,<30
st4804,11,VALIGA_1dpxv94hdu,<30
st4805,7,VALIGA_1dpxv94hdu,<30
st4806,9,VALIGA_1dpxv94hdu,<30
st4807,9,VALIGA_1dpxv94hdu,<30
st4808,8,VALIGA_1dpxv94hdu,<30
st4809,0,VALIGA_1dpxv94hdu,<30
st4810,10,VALIGA_1dpxv94hdu,<30
st4811,0,VALIGA_1dpxv94hdu,<30
st4812,10,VALIGA_1dpxv94hdu,<30
st4813,10,VALIGA_1dpxv94hdu,<30
st4814,10,VALIGA_1dpxv94hdu,<30
st4815,9,VALIGA_1dpxv94hdu,<30
st4816,4,VALIGA_1dpxv94hdu,<30
st4817,0,VALIGA_1dpxv94hdu,<30
st4818,10,VALIGA_1dpxv94hdu,<30
st4819,9,VALIGA_1dpxv94hdu,<30
st4820,5,VALIGA_1dpxv94hdu,<30
st4821,3,VALIGA_1dpxv94hdu,<30
st4822,10,VALIGA_1dpxv94hdu,<30
st4823,11,VALIGA_1dpxv94hdu,<30
st4824,11,VALIGA_1dpxv94hdu,<30
st4825,7,VALIGA_1dpxv94hdu,<30
st4826,9,VALIGA_1dpxv94hdu,<30
st4827,6,VALIGA_1dpxv94hdu,<30
st4828,8,VALIGA_1dpxv94hdu,<30
st4829,6,VALIGA_1dpxv94hdu,<30
st4830,9,VALIGA_1dpxv94hdu,<30
st4831,0,VALIGA_1dpxv94hdu,<30
st4832,0,VALIGA_1dpxv94hdu,<30
st4833,10,VALIGA_1dpxv94hdu,<30
st4834,9,VALIGA_1dpxv94hdu,<30
st4835,11,VALIGA_1dpxv94hdu,<30
st4836,7,VALIGA_1dpxv94hdu,<30
st4837,5,VALIGA_1dpxv94hdu,<30
st4838,8,VALIGA_1dpxv94hdu,<30
st4839,7,VALIGA_1dpxv94hdu,<30
st4840,0,VALIGA_1dpxv94hdu,<30
st4841,3,VALIGA_1dpxv94hdu,<30
st4842,9,VALIGA_1dpxv94hdu,<30
st4843,2,VALIGA_1dpxv94hdu,<30
st4844,4,VALIGA_1dpxv94hdu,<30
st4845,7,VALIGA_1dpxv94hdu,<30
st4846,0,VALIGA_1dpxv94hdu,<30
st4847,9,VALIGA_1dpxv94hdu,<30
st4848,9,VALIGA_1dpxv94hdu,<30
st4849,9,VALIGA_1dpxv94hdu,<30
st4850,9,VALIGA_1dpxv94hdu,<30
st4851,7,VALIGA_w5yy08754r,30-60
st4852,10,VALIGA_w5yy08754r,30-60
st4853,8,VALIGA_w5yy08754r,30-60
st4854,2,VALIGA_w5yy08754r,30-60
st4855,9,VALIGA_w5yy08754r,30-60
st4856,5,VALIGA_w5yy08754r,30-60
st4857,5,VALIGA_w5yy08754r,30-60
st4858,10,VALIGA_w5yy08754r,30-60
st4859,7,VALIGA_w5yy08754r,30-60
st4860,8,VALIGA_w5yy08754r,30-60
st4861,8,VALIGA_w5yy08754r,30-60
st4862,4,VALIGA_w5yy08754r,30-60
st4863,4,VALIGA_w5yy08754r,30-60
st4864,6,VALIGA_w5yy08754r,30-60
st4865,4,VALIGA_w5yy08754r,30-60
st4866,6,VALIGA_w5yy08754r,30-60
st4867,0,VALIGA_w5yy08754r,30-60
st4868,3,VALIGA_w5yy08754r,30-60
st4869,1,VALIGA_w5yy08754r,30-60
st4870,13,VALIGA_w5yy08754r,30-60
st4871,0,VALIGA_w5yy08754r,30-60
st4872,0,VALIGA_w5yy08754r,30-60
st4873,3,VALIGA_w5yy08754r,30-60
st4874,1,VALIGA_w5yy08754r,30-60
st4875,1,VALIGA_w5yy08754r,30-60
st4876,0,VALIGA_w5yy08754r,30-60
st4877,5,VALIGA_w5yy08754r,30-60
st4878,9,VALIGA_w5yy08754r,30-60
st4879,7,VALIGA_w5yy08754r,30-60
st4880,0,VALIGA_w5yy08754r,30-60
st4881,0,VALIGA_w5yy08754r,30-60
st4882,4,VALIGA_w5yy08754r,30-60
st4883,6,VALIGA_w5yy08754r,30-60
st4884,5,VALIGA_w5yy08754r,30-60
st4885,13,VALIGA_z9qvij2f1a,>60
st4886,0,VALIGA_z9qvij2f1a,>60
st4887,6,VALIGA_z9qvij2f1a,>60
st4888,6,VALIGA_z9qvij2f1a,>60
st4889,4,VALIGA_z9qvij2f1a,>60
st4890,0,VALIGA_z9qvij2f1a,>60
st4891,1,VALIGA_z9qvij2f1a,>60
st4892,9,VALIGA_z9qvij2f1a,>60
st4893,13,VALIGA_z9qvij2f1a,>60
st4894,12,VALIGA_z9qvij2f1a,>60
st4895,6,VALIGA_z9qvij2f1a,>60
st4896,6,VALIGA_z9qvij2f1a,>60
st4897,4,VALIGA_z9qvij2f1a,>60
st4898,6,VALIGA_z9qvij2f1a,>60
st4899,6,VALIGA_z9qvij2f1a,>60
st4900,4,VALIGA_z9qvij2f1a,>60
st4901,7,VALIGA_rnqbthudkp,<30
st4902,9,VALIGA_rnqbthudkp,<30
st4903,2,VALIGA_rnqbthudkp,<30
st4904,0,VALIGA_rnqbthudkp,<30
st4905,4,VALIGA_rnqbthudkp,<30
st4906,0,VALIGA_rnqbthudkp,<30
st4907,2,VALIGA_rnqbthudkp,<30
st4908,9,VALIGA_rnqbthudkp,<30
st4909,13,VALIGA_rnqbthudkp,<30
st4910,1,VALIGA_rnqbthudkp,<30
st4911,9,VALIGA_rnqbthudkp,<30
st4912,7,VALIGA_rnqbthudkp,<30
st4913,10,VALIGA_rnqbthudkp,<30
st4914,3,VALIGA_rnqbthudkp,<30
st4915,7,VALIGA_rnqbthudkp,<30
st4916,2,VALIGA_rnqbthudkp,<30
st4917,4,VALIGA_rnqbthudkp,<30
st4918,9,VALIGA_rnqbthudkp,<30
st4919,7,VALIGA_rnqbthudkp,<30
st4920,9,VALIGA_rnqbthudkp,<30
st4921,4,VALIGA_rnqbthudkp,<30
st4922,9,VALIGA_rnqbthudkp,<30
st4923,4,VALIGA_rnqbthudkp,<30
st4924,9,VALIGA_rnqbthudkp,<30
st4925,4,VALIGA_rnqbthudkp,<30
st4926,13,VALIGA_rnqbthudkp,<30
st4927,9,VALIGA_rnqbthudkp,<30
st4928,10,VALIGA_rnqbthudkp,<30
st4929,0,VALIGA_rnqbthudkp,<30
st4930,2,VALIGA_rnqbthudkp,<30
st4931,9,VALIGA_rnqbthudkp,<30
st4932,9,VALIGA_rnqbthudkp,<30
st4933,2,VALIGA_rnqbthudkp,<30
st4934,0,VALIGA_rnqbthudkp,<30
st4935,7,VALIGA_rnqbthudkp,<30
st4936,0,VALIGA_rnqbthudkp,<30
st4937,4,VALIGA_rnqbthudkp,<30
st4938,9,VALIGA_rnqbthudkp,<30
st4939,3,VALIGA_rnqbthudkp,<30
st4940,9,VALIGA_rnqbthudkp,<30
st4941,4,VALIGA_rnqbthudkp,<30
st4942,9,VALIGA_rnqbthudkp,<30
st4943,0,VALIGA_rnqbthudkp,<30
st4944,9,VALIGA_rnqbthudkp,<30
st4945,0,VALIGA_rnqbthudkp,<30
st4946,7,VALIGA_rnqbthudkp,<30
st4947,2,VALIGA_rnqbthudkp,<30
st4948,0,VALIGA_rnqbthudkp,<30
st4949,9,VALIGA_rnqbthudkp,<30
st4950,7,VALIGA_rnqbthudkp,<30
st4951,9,VALIGA_rnqbthudkp,<30
st4952,5,VALIGA_rnqbthudkp,<30
st4953,7,VALIGA_rnqbthudkp,<30
st4954,9,VALIGA_rnqbthudkp,<30
st4955,4,VALIGA_rnqbthudkp,<30
st4956,9,VALIGA_rnqbthudkp,<30
st4957,11,VALIGA_rnqbthudkp,<30
st4958,2,VALIGA_rnqbthudkp,<30
st4959,9,VALIGA_rnqbthudkp,<30
st4960,9,VALIGA_rnqbthudkp,<30
st4961,0,VALIGA_rnqbthudkp,<30
st4962,2,VALIGA_rnqbthudkp,<30
st4963,1,VALIGA_rnqbthudkp,<30
st4964,9,VALIGA_rnqbthudkp,<30
st4965,3,VALIGA_rnqbthudkp,<30
st4966,9,VALIGA_rnqbthudkp,<30
st4967,10,VALIGA_rnqbthudkp,<30
st4968,9,VALIGA_rnqbthudkp,<30
st4969,3,VALIGA_rnqbthudkp,<30
st4970,9,VALIGA_rnqbthudkp,<30
st4971,3,VALIGA_8qhg1ipimg,>60
st4972,1,VALIGA_8qhg1ipimg,>60
st4973,6,VALIGA_8qhg1ipimg,>60
st4974,0,VALIGA_8qhg1ipimg,>60
st4975,1,VALIGA_8qhg1ipimg,>60
st4976,13,VALIGA_8qhg1ipimg,>60
st4977,0,VALIGA_8qhg1ipimg,>60
st4978,6,VALIGA_8qhg1ipimg,>60
st4979,8,VALIGA_8qhg1ipimg,>60
st4980,5,VALIGA_8qhg1ipimg,>60
st4981,8,VALIGA_8qhg1ipimg,>60
st4982,0,VALIGA_8qhg1ipimg,>60
st4983,6,VALIGA_8qhg1ipimg,>60
st4984,7,VALIGA_8qhg1ipimg,>60
st4985,0,VALIGA_8qhg1ipimg,>60
st4986,9,VALIGA_8qhg1ipimg,>60
st4987,1,VALIGA_8qhg1ipimg,>60
st4988,10,VALIGA_8qhg1ipimg,>60
st4989,7,VALIGA_8qhg1ipimg,>60
st4990,1,VALIGA_8qhg1ipimg,>60
st4991,1,VALIGA_8qhg1ipimg,>60
st4992,8,VALIGA_8qhg1ipimg,>60
st4993,1,VALIGA_8qhg1ipimg,>60
st4994,4,VALIGA_8qhg1ipimg,>60
st4995,0,VALIGA_8qhg1ipimg,>60
st4996,11,VALIGA_8qhg1ipimg,>60
st4997,6,VALIGA_8qhg1ipimg,>60
st4998,5,VALIGA_8qhg1ipimg,>60
st4999,5,VALIGA_8qhg1ipimg,>60
st5000,0,VALIGA_8qhg1ipimg,>60
st5001,9,VALIGA_8qhg1ipimg,>60
st5002,3,VALIGA_8qhg1ipimg,>60
st5003,1,VALIGA_8qhg1ipimg,>60
st5004,4,VALIGA_8qhg1ipimg,>60
st5005,2,VALIGA_8qhg1ipimg,>60
st5006,12,VALIGA_8qhg1ipimg,>60
st5007,4,VALIGA_8qhg1ipimg,>60
st5008,2,VALIGA_8qhg1ipimg,>60
st5009,11,VALIGA_8qhg1ipimg,>60
st5010,5,VALIGA_8qhg1ipimg,>60
st5011,7,VALIGA_8qhg1ipimg,>60
st5012,0,VALIGA_8qhg1ipimg,>60
st5013,13,VALIGA_8qhg1ipimg,>60
st5014,6,VALIGA_8qhg1ipimg,>60
st5015,4,VALIGA_8qhg1ipimg,>60
st5016,1,VALIGA_8qhg1ipimg,>60
st5017,1,VALIGA_8qhg1ipimg,>60
st5018,0,VALIGA_8qhg1ipimg,>60
st5019,3,VALIGA_8qhg1ipimg,>60
st5020,13,VALIGA_8qhg1ipimg,>60
st5021,4,VALIGA_8qhg1ipimg,>60
st5022,1,VALIGA_8qhg1ipimg,>60
st5023,4,VALIGA_8qhg1ipimg,>60
st5024,4,VALIGA_8qhg1ipimg,>60
st5025,6,VALIGA_8qhg1ipimg,>60
st5026,2,VALIGA_8qhg1ipimg,>60
st5027,0,VALIGA_8qhg1ipimg,>60
st5028,1,VALIGA_8qhg1ipimg,>60
st5029,8,VALIGA_0uxu817r9u,>60
st5030,1,VALIGA_0uxu817r9u,>60
st5031,0,VALIGA_0uxu817r9u,>60
st5032,4,VALIGA_0uxu817r9u,>60
st5033,5,VALIGA_0uxu817r9u,>60
st5034,3,VALIGA_0uxu817r9u,>60
st5035,3,VALIGA_4vwhm3og9e,>60
st5036,10,VALIGA_4vwhm3og9e,>60
st5037,10,VALIGA_4vwhm3og9e,>60
st5038,10,VALIGA_4vwhm3og9e,>60
st5039,7,VALIGA_4vwhm3og9e,>60
st5040,6,VALIGA_4vwhm3og9e,>60
st5041,11,VALIGA_4vwhm3og9e,>60
st5042,10,VALIGA_4vwhm3og9e,>60
st5043,3,VALIGA_4vwhm3og9e,>60
st5044,6,VALIGA_4vwhm3og9e,>60
st5045,0,VALIGA_4vwhm3og9e,>60
st5046,3,VALIGA_4vwhm3og9e,>60
st5047,10,VALIGA_4vwhm3og9e,>60
st5048,10,VALIGA_4vwhm3og9e,>60
st5049,13,VALIGA_4vwhm3og9e,>60
st5050,11,VALIGA_4vwhm3og9e,>60
st5051,7,VALIGA_4vwhm3og9e,>60
st5052,11,VALIGA_4vwhm3og9e,>60
st5053,6,VALIGA_4vwhm3og9e,>60
st5054,10,VALIGA_4vwhm3og9e,>60
st5055,3,VALIGA_4vwhm3og9e,>60
st5056,10,VALIGA_4vwhm3og9e,>60
st5057,9,VALIGA_4vwhm3og9e,>60
st5058,5,VALIGA_4vwhm3og9e,>60
st5059,4,VALIGA_07bsudpjgr,30-60
st5060,7,VALIGA_07bsudpjgr,30-60
st5061,7,VALIGA_07bsudpjgr,30-60
st5062,4,VALIGA_07bsudpjgr,30-60
st5063,10,VALIGA_07bsudpjgr,30-60
st5064,9,VALIGA_07bsudpjgr,30-60
st5065,2,VALIGA_07bsudpjgr,30-60
st5066,7,VALIGA_07bsudpjgr,30-60
st5067,2,VALIGA_07bsudpjgr,30-60
st5068,4,VALIGA_07bsudpjgr,30-60
st5069,2,VALIGA_07bsudpjgr,30-60
st5070,4,VALIGA_07bsudpjgr,30-60
st5071,4,VALIGA_07bsudpjgr,30-60
st5072,10,VALIGA_07bsudpjgr,30-60
st5073,7,VALIGA_07bsudpjgr,30-60
st5074,0,VALIGA_07bsudpjgr,30-60
st5075,5,VALIGA_07bsudpjgr,30-60
st5076,9,VALIGA_07bsudpjgr,30-60
st5077,7,VALIGA_07bsudpjgr,30-60
st5078,0,VALIGA_07bsudpjgr,30-60
st5079,0,VALIGA_07bsudpjgr,30-60
st5080,5,VALIGA_07bsudpjgr,30-60
st5081,2,VALIGA_07bsudpjgr,30-60
st5082,5,VALIGA_07bsudpjgr,30-60
st5083,0,VALIGA_07bsudpjgr,30-60
st5084,0,VALIGA_07bsudpjgr,30-60
st5085,0,VALIGA_07bsudpjgr,30-60
st5086,9,VALIGA_07bsudpjgr,30-60
st5087,2,VALIGA_07bsudpjgr,30-60
st5088,13,VALIGA_07bsudpjgr,30-60
st5089,5,VALIGA_07bsudpjgr,30-60
st5090,0,VALIGA_07bsudpjgr,30-60
st5091,0,VALIGA_07bsudpjgr,30-60
st5092,9,VALIGA_07bsudpjgr,30-60
st5093,7,VALIGA_07bsudpjgr,30-60
st5094,12,VALIGA_1uos4i18m4,>60
st5095,4,VALIGA_1uos4i18m4,>60
st5096,0,VALIGA_1uos4i18m4,>60
st5097,12,VALIGA_1uos4i18m4,>60
st5098,8,VALIGA_ghlxq0ibpv,>60
st5099,13,VALIGA_ghlxq0ibpv,>60
st5100,12,VALIGA_ghlxq0ibpv,>60
st5101,9,VALIGA_ghlxq0ibpv,>60
st5102,6,VALIGA_ghlxq0ibpv,>60
st5103,11,VALIGA_ghlxq0ibpv,>60
st5104,11,VALIGA_ghlxq0ibpv,>60
st5105,3,VALIGA_ghlxq0ibpv,>60
st5106,3,VALIGA_ghlxq0ibpv,>60
st5107,6,VALIGA_ghlxq0ibpv,>60
st5108,13,VALIGA_ghlxq0ibpv,>60
st5109,11,VALIGA_ghlxq0ibpv,>60
st5110,11,VALIGA_ghlxq0ibpv,>60
st5111,3,VALIGA_ghlxq0ibpv,>60
st5112,4,VALIGA_ghlxq0ibpv,>60
st5113,0,VALIGA_ghlxq0ibpv,>60
st5114,6,VALIGA_ghlxq0ibpv,>60
st5115,0,VALIGA_ghlxq0ibpv,>60
st5116,5,VALIGA_ghlxq0ibpv,>60
st5117,1,VALIGA_agguwkwqyh,>60
st5118,5,VALIGA_agguwkwqyh,>60
st5119,9,VALIGA_agguwkwqyh,>60
st5120,5,VALIGA_agguwkwqyh,>60
st5121,13,VALIGA_agguwkwqyh,>60
st5122,8,VALIGA_agguwkwqyh,>60
st5123,1,VALIGA_agguwkwqyh,>60
st5124,9,VALIGA_agguwkwqyh,>60
st5125,0,VALIGA_v8ylwgdf0k,>60
st5126,7,VALIGA_v8ylwgdf0k,>60
st5127,5,VALIGA_v8ylwgdf0k,>60
st5128,0,VALIGA_v8ylwgdf0k,>60
st5129,1,VALIGA_v8ylwgdf0k,>60
st5130,5,VALIGA_v8ylwgdf0k,>60
st5131,4,VALIGA_v8ylwgdf0k,>60
st5132,2,VALIGA_v8ylwgdf0k,>60
st5133,7,VALIGA_v8ylwgdf0k,>60
st5134,4,VALIGA_v8ylwgdf0k,>60
st5135,0,VALIGA_v8ylwgdf0k,>60
st5136,8,VALIGA_v8ylwgdf0k,>60
st5137,7,VALIGA_v8ylwgdf0k,>60
st5138,11,VALIGA_2pt2cm5uh8,>60
st5139,6,VALIGA_2pt2cm5uh8,>60
st5140,7,VALIGA_2pt2cm5uh8,>60
st5141,11,VALIGA_2pt2cm5uh8,>60
st5142,6,VALIGA_2pt2cm5uh8,>60
st5143,7,VALIGA_2pt2cm5uh8,>60
st5144,11,VALIGA_2pt2cm5uh8,>60
st5145,2,VALIGA_2pt2cm5uh8,>60
st5146,12,VALIGA_2pt2cm5uh8,>60
st5147,4,VALIGA_2pt2cm5uh8,>60
st5148,11,VALIGA_2pt2cm5uh8,>60
st5149,12,VALIGA_2pt2cm5uh8,>60
st5150,3,VALIGA_2pt2cm5uh8,>60
st5151,6,VALIGA_2pt2cm5uh8,>60
st5152,4,VALIGA_2pt2cm5uh8,>60
st5153,9,VALIGA_2pt2cm5uh8,>60
st5154,11,VALIGA_2pt2cm5uh8,>60
st5155,6,VALIGA_2pt2cm5uh8,>60
st5156,9,VALIGA_2pt2cm5uh8,>60
st5157,2,VALIGA_2pt2cm5uh8,>60
st5158,11,VALIGA_2pt2cm5uh8,>60
st5159,6,VALIGA_2pt2cm5uh8,>60
st5160,11,VALIGA_2pt2cm5uh8,>60
st5161,5,VALIGA_2pt2cm5uh8,>60
st5162,6,VALIGA_2pt2cm5uh8,>60
st5163,11,VALIGA_2pt2cm5uh8,>60
st5164,6,VALIGA_2pt2cm5uh8,>60
st5165,12,VALIGA_2pt2cm5uh8,>60
st5166,11,VALIGA_2pt2cm5uh8,>60
st5167,9,VALIGA_2pt2cm5uh8,>60
st5168,7,VALIGA_2pt2cm5uh8,>60
st5169,0,VALIGA_2pt2cm5uh8,>60
st5170,3,VALIGA_2pt2cm5uh8,>60
st5171,9,VALIGA_2pt2cm5uh8,>60
st5172,9,VALIGA_2pt2cm5uh8,>60
st5173,11,VALIGA_2pt2cm5uh8,>60
st5174,7,VALIGA_2pt2cm5uh8,>60
st5175,5,VALIGA_2pt2cm5uh8,>60
st5176,0,VALIGA_2pt2cm5uh8,>60
st5177,6,VALIGA_2pt2cm5uh8,>60
st5178,11,VALIGA_2pt2cm5uh8,>60
st5179,2,VALIGA_2pt2cm5uh8,>60
st5180,4,VALIGA_2pt2cm5uh8,>60
st5181,2,VALIGA_2pt2cm5uh8,>60
st5182,12,VALIGA_2pt2cm5uh8,>60
st5183,2,VALIGA_2pt2cm5uh8,>60
st5184,11,VALIGA_2pt2cm5uh8,>60
st5185,11,VALIGA_2pt2cm5uh8,>60
st5186,12,VALIGA_2pt2cm5uh8,>60
st5187,6,VALIGA_2pt2cm5uh8,>60
st5188,6,VALIGA_2pt2cm5uh8,>60
st5189,3,VALIGA_2pt2cm5uh8,>60
st5190,11,VALIGA_2pt2cm5uh8,>60
st5191,6,VALIGA_2pt2cm5uh8,>60
st5192,7,VALIGA_2pt2cm5uh8,>60
st5193,11,VALIGA_2pt2cm5uh8,>60
st5194,6,VALIGA_2pt2cm5uh8,>60
st5195,9,VALIGA_2pt2cm5uh8,>60
st5196,11,VALIGA_2pt2cm5uh8,>60
st5197,7,VALIGA_2pt2cm5uh8,>60
st5198,6,VALIGA_2pt2cm5uh8,>60
st5199,5,VALIGA_2pt2cm5uh8,>60
st5200,11,VALIGA_2pt2cm5uh8,>60
st5201,3,VALIGA_2pt2cm5uh8,>60
st5202,11,VALIGA_2pt2cm5uh8,>60
st5203,7,VALIGA_2pt2cm5uh8,>60
st5204,8,VALIGA_cu4h9naxe5,>60
st5205,0,VALIGA_cu4h9naxe5,>60
st5206,10,VALIGA_cu4h9naxe5,>60
st5207,1,VALIGA_cu4h9naxe5,>60
st5208,12,VALIGA_cu4h9naxe5,>60
st5209,1,VALIGA_cu4h9naxe5,>60
st5210,1,VALIGA_cu4h9naxe5,>60
st5211,1,VALIGA_cu4h9naxe5,>60
st5212,0,VALIGA_cu4h9naxe5,>60
st5213,1,VALIGA_cu4h9naxe5,>60
st5214,0,VALIGA_cu4h9naxe5,>60
st5215,4,VALIGA_cu4h9naxe5,>60
st5216,0,VALIGA_cu4h9naxe5,>60
st5217,9,VALIGA_cu4h9naxe5,>60
st5218,1,VALIGA_cu4h9naxe5,>60
st5219,1,VALIGA_cu4h9naxe5,>60
st5220,1,VALIGA_cu4h9naxe5,>60
st5221,1,VALIGA_cu4h9naxe5,>60
st5222,1,VALIGA_cu4h9naxe5,>60
st5223,1,VALIGA_cu4h9naxe5,>60
st5224,1,VALIGA_cu4h9naxe5,>60
st5225,9,VALIGA_cu4h9naxe5,>60
st5226,1,VALIGA_cu4h9naxe5,>60
st5227,1,VALIGA_cu4h9naxe5,>60
st5228,4,VALIGA_cu4h9naxe5,>60
st5229,0,VALIGA_cu4h9naxe5,>60
st5230,8,VALIGA_cu4h9naxe5,>60
st5231,4,VALIGA_cu4h9naxe5,>60
st5232,1,VALIGA_cu4h9naxe5,>60
st5233,8,VALIGA_cu4h9naxe5,>60
st5234,8,VALIGA_cu4h9naxe5,>60
st5235,0,VALIGA_cu4h9naxe5,>60
st5236,1,VALIGA_cu4h9naxe5,>60
st5237,4,VALIGA_cu4h9naxe5,>60
st5238,1,VALIGA_cu4h9naxe5,>60
st5239,1,VALIGA_cu4h9naxe5,>60
st5240,9,VALIGA_cu4h9naxe5,>60
st5241,1,VALIGA_cu4h9naxe5,>60
st5242,1,VALIGA_cu4h9naxe5,>60
st5243,1,VALIGA_cu4h9naxe5,>60
st5244,1,VALIGA_cu4h9naxe5,>60
st5245,13,VALIGA_cu4h9naxe5,>60
st5246,1,VALIGA_cu4h9naxe5,>60
st5247,1,VALIGA_cu4h9naxe5,>60
st5248,1,VALIGA_cu4h9naxe5,>60
st5249,0,VALIGA_cu4h9naxe5,>60
st5250,4,VALIGA_cu4h9naxe5,>60
st5251,0,VALIGA_cu4h9naxe5,>60
st5252,12,VALIGA_cu4h9naxe5,>60
st5253,1,VALIGA_cu4h9naxe5,>60
st5254,1,VALIGA_cu4h9naxe5,>60
st5255,12,VALIGA_cu4h9naxe5,>60
st5256,10,VALIGA_cu4h9naxe5,>60
st5257,1,VALIGA_cu4h9naxe5,>60
st5258,1,VALIGA_cu4h9naxe5,>60
st5259,1,VALIGA_cu4h9naxe5,>60
st5260,0,VALIGA_cu4h9naxe5,>60
st5261,1,VALIGA_cu4h9naxe5,>60
st5262,1,VALIGA_cu4h9naxe5,>60
st5263,1,VALIGA_cu4h9naxe5,>60
st5264,1,VALIGA_cu4h9naxe5,>60
st5265,1,VALIGA_cu4h9naxe5,>60
st5266,4,VALIGA_cu4h9naxe5,>60
st5267,8,VALIGA_cu4h9naxe5,>60
st5268,12,VALIGA_cu4h9naxe5,>60
st5269,9,VALIGA_cu4h9naxe5,>60
st5270,8,VALIGA_cu4h9naxe5,>60
st5271,1,VALIGA_cu4h9naxe5,>60
st5272,1,VALIGA_cu4h9naxe5,>60
st5273,9,VALIGA_cu4h9naxe5,>60
st5274,4,VALIGA_cu4h9naxe5,>60
st5275,4,VALIGA_cu4h9naxe5,>60
st5276,3,VALIGA_cu4h9naxe5,>60
st5277,0,VALIGA_cu4h9naxe5,>60
st5278,1,VALIGA_cu4h9naxe5,>60
st5279,1,VALIGA_cu4h9naxe5,>60
st5280,8,VALIGA_cu4h9naxe5,>60
st5281,1,VALIGA_cu4h9naxe5,>60
st5282,1,VALIGA_cu4h9naxe5,>60
st5283,9,VALIGA_cu4h9naxe5,>60
st5284,9,VALIGA_cu4h9naxe5,>60
st5285,4,VALIGA_cu4h9naxe5,>60
st5286,1,VALIGA_cu4h9naxe5,>60
st5287,1,VALIGA_cu4h9naxe5,>60
st5288,1,VALIGA_cu4h9naxe5,>60
st5289,0,VALIGA_cu4h9naxe5,>60
st5290,8,VALIGA_cu4h9naxe5,>60
st5291,13,VALIGA_cu4h9naxe5,>60
st5292,1,VALIGA_cu4h9naxe5,>60
st5293,0,VALIGA_cu4h9naxe5,>60
st5294,1,VALIGA_cu4h9naxe5,>60
st5295,8,VALIGA_cu4h9naxe5,>60
st5296,12,VALIGA_cu4h9naxe5,>60
st5297,1,VALIGA_cu4h9naxe5,>60
st5298,5,VALIGA_cu4h9naxe5,>60
st5299,0,VALIGA_cu4h9naxe5,>60
st5300,1,VALIGA_cu4h9naxe5,>60
st5301,12,VALIGA_cu4h9naxe5,>60
st5302,0,VALIGA_cu4h9naxe5,>60
st5303,1,VALIGA_cu4h9naxe5,>60
st5304,9,VALIGA_cu4h9naxe5,>60
st5305,1,VALIGA_cu4h9naxe5,>60
st5306,8,VALIGA_cu4h9naxe5,>60
st5307,4,VALIGA_cu4h9naxe5,>60
st5308,12,VALIGA_cu4h9naxe5,>60
st5309,0,VALIGA_cu4h9naxe5,>60
st5310,8,VALIGA_cu4h9naxe5,>60
st5311,8,VALIGA_cu4h9naxe5,>60
st5312,9,VALIGA_cu4h9naxe5,>60
st5313,4,VALIGA_cu4h9naxe5,>60
st5314,1,VALIGA_cu4h9naxe5,>60
st5315,12,VALIGA_cu4h9naxe5,>60
