,Gene ID,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj,proportion,mean
1883,ACAD11,quadratic down,-0.01257962894491355,quadratic,0.43029403950098544,-0.0006988682747174196,nan,4.1346372922035864e-18,-0.006695125107022637,0.497505366362867,0.4405156734781213,0.441924486085375
1892,TSC22D2,quadratic down,-0.013841605287203039,quadratic,0.40498517095456815,-0.0007689780715112799,nan,3.877025156831878e-28,-0.007372249376697226,0.4974529749366986,0.4727185193110089,0.423614723651439
1893,OLA1,quadratic down,-0.011479252963649426,quadratic,0.4519767414210518,-0.0006377362757583015,nan,8.97759544980756e-13,-0.006502707823642817,0.49743798027801966,0.4252166470525302,0.4645616858259335
1906,PCMTD1,quadratic down,-0.007081412491446608,quadratic,0.955027573010615,-0.00039341180508036704,nan,2.8955689561121483e-11,-0.005519986709742408,0.49734462911489685,0.18471167219428694,0.8866226653937092
1909,PTAR1,quadratic down,-0.008904975187868269,quadratic,0.44129722117743336,-0.0004947208437704594,nan,3.5502873915122887e-06,-0.007120940294366385,0.4973292399624182,0.42334438857387396,0.45741171941639036
1911,ARFGEF1,quadratic down,-0.006508389448695168,quadratic,1.0586062139985875,-0.000361577191594176,nan,3.7260767220660306e-10,-0.00570854098328244,0.49732517037548785,0.1414357547876324,0.9902663561238901
1931,AFG1L,quadratic down,-0.007284183346816252,quadratic,0.49475546952060906,-0.0004046768526009029,nan,0.00017597962799479144,-0.006825523496303942,0.4971068432718906,0.3957419492885418,0.5177510580630149
1934,KPNA3,quadratic down,-0.008786768540547597,quadratic,0.4659932755724521,-0.0004881538078081998,nan,8.419371978808795e-06,-0.007464796505131099,0.4970534028907121,0.41066652401840165,0.4843090839215792
1945,CDK13,quadratic down,-0.006683984061469757,quadratic,1.0597647261530525,-0.00037133244785943063,nan,8.345536883059954e-12,-0.006458572477015423,0.4969658383364691,0.14443136835348241,0.9890649343912485
1948,EVI5,quadratic down,-0.008096506715603094,quadratic,1.201431942460349,-0.00044980592864461624,nan,7.948092844894373e-17,-0.006311513201401553,0.4969396504960186,0.11945009093826896,1.1202490422483151
