,Gene ID,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj,proportion,mean
1270,JAZF1,quadratic down,-0.010077945009521763,quadratic,1.5605211513799746,-0.0005598858338623197,nan,1.9845038424971462e-33,-0.0017406113191633654,0.5018144317454821,0.06199850219321708,1.475752051558254
1274,CDC42BPA,quadratic down,-0.014826849671136996,quadratic,1.533262502817532,-0.0008237138706187219,nan,6.960877121308796e-51,-0.0001652041158348716,0.5017706788347399,0.061517064298705466,1.4299983896645982
1275,TTC17,quadratic down,-0.017905370473088295,quadratic,1.240707650410502,-0.0009947428040604609,nan,1.1495240972698787e-45,0.003321895801422281,0.5017553376343362,0.1148496843907136,1.1334473755434897
1295,RAB3GAP1,quadratic down,-0.01924212129824024,quadratic,0.9764023922209041,-0.0010690067387911248,nan,2.0881620741388142e-37,0.0028486663543346724,0.5015586935471681,0.1874933133625762,0.8780008411800576
1299,APP,quadratic down,-0.016697481974982796,quadratic,0.6635493848184683,-0.0009276378874990443,nan,1.0409205926659549e-19,0.0009486403972748247,0.5014917564091952,0.30977853856852466,0.6459243331250669
1309,TTBK2,quadratic down,-0.018395160425244556,quadratic,0.8827968598857143,-0.0010219533569580305,nan,2.1699427672682887e-20,0.0015871118508404836,0.5014033191097022,0.22461752433936022,0.8026006292152562
1343,MAGI3,quadratic down,-0.016499052305319842,quadratic,0.5047055716940362,-0.0009166140169622135,nan,5.999095672945946e-37,0.0005704541655513484,0.5011835107229072,0.4192789130202204,0.5020875366652401
1367,PPP2R5A,quadratic down,-0.01567589095761259,quadratic,0.8553481943447753,-0.0008708828309784772,nan,2.6562698554976706e-16,0.0010813049307815126,0.5010602515530835,0.23328340644056916,0.7852843858885205
1369,AP3S1,quadratic down,-0.01563363770421661,quadratic,0.47260868813126944,-0.0008685354280120338,nan,3.729264926186118e-37,0.000373266837751407,0.5010383917521236,0.42628650904033377,0.47064588026853543
1373,AL445259.1,quadratic down,-0.018176156333838,quadratic,0.37953712356222785,-0.001009786462991,nan,5.595873999707883e-75,0.00029833991616101674,0.5010216098404946,0.5125173852573018,0.39100227376805385
1387,DLG1,quadratic down,-0.013897541743930764,quadratic,1.1463929296968636,-0.0007720856524405981,nan,1.308599506169551e-25,0.0006219693129474457,0.5008669618753141,0.13453514496629934,1.063668029604151
1402,ZNF254,quadratic down,-0.0139104572994493,quadratic,0.5757798610653541,-0.0007728031833027391,nan,1.200604371601643e-20,0.0002225650524892986,0.5007354800423081,0.34995185621054886,0.5713699279672623
1420,FAM135A,quadratic down,-0.013386017142905007,quadratic,0.6211924277716895,-0.0007436676190502782,nan,6.713588451912667e-18,0.0002803152380391749,0.5006590062622588,0.3250775649941158,0.6144123550406547
1433,REV3L,quadratic down,-0.01524932347042162,quadratic,1.0762821786224408,-0.0008471846372456453,nan,3.980181042035659e-34,0.0004971067764102388,0.5005795135537672,0.15726971220712527,0.9823938154455973
1436,SMIM8,quadratic down,-0.014400719378384722,quadratic,0.6862997351513381,-0.000800039965465818,nan,4.809760046884708e-13,0.00034302805304475825,0.500535374481682,0.2958703327270782,0.6644258376035092
1458,KAT6A,quadratic down,-0.016529699435133403,quadratic,0.6957470098930457,-0.000918316635285189,nan,2.611962309000331e-11,-0.0007777992219386576,0.5003890125985049,0.2916443778752541,0.6669111885530117
1463,GPRIN3,quadratic down,-0.020170054675108056,quadratic,0.331409871583416,-0.0011205585930615586,nan,7.971006067603742e-95,-0.0024013072395614454,0.5003695436632413,0.551781320209693,0.3459313919883385
