,tubule_diameters,tubule_sizes,tubule_distance_to_closest_instance,sampleID,Time_score
423,19.7,502.71,11.92,VALIGA_mhnhhiaij6,591
424,49.18,2922.82,4.72,VALIGA_mhnhhiaij6,591
425,23.28,557.86,7.45,VALIGA_mhnhhiaij6,591
426,35.71,1263.21,1.07,VALIGA_mhnhhiaij6,591
427,26.34,1885.21,1.51,VALIGA_mhnhhiaij6,591
428,78.76,5847.23,1.35,VALIGA_mhnhhiaij6,591
429,49.6,5435.93,1.39,VALIGA_mhnhhiaij6,591
430,26.95,1490.86,6.92,VALIGA_mhnhhiaij6,591
431,23.6,1637.77,9.41,VALIGA_mhnhhiaij6,591
432,33.83,1801.29,3.84,VALIGA_mhnhhiaij6,591
433,44.9,2139.92,7.69,VALIGA_mhnhhiaij6,591
434,21.72,541.72,14.38,VALIGA_mhnhhiaij6,591
435,36.65,2448.42,2.02,VALIGA_mhnhhiaij6,591
436,19.46,446.77,10.11,VALIGA_mhnhhiaij6,591
437,36.02,1393.52,3.02,VALIGA_mhnhhiaij6,591
438,19.45,1152.57,1.72,VALIGA_mhnhhiaij6,591
439,79.9,13977.08,1.22,VALIGA_mhnhhiaij6,591
440,39.33,2418.4,5.33,VALIGA_mhnhhiaij6,591
441,11.16,235.49,6.44,VALIGA_mhnhhiaij6,591
442,8.79,336.81,24.08,VALIGA_mhnhhiaij6,591
443,48.28,3548.91,3.32,VALIGA_mhnhhiaij6,591
444,21.43,415.16,6.92,VALIGA_mhnhhiaij6,591
445,14.29,203.31,16.93,VALIGA_mhnhhiaij6,591
446,23.56,500.55,14.09,VALIGA_mhnhhiaij6,591
447,50.68,7775.42,1.07,VALIGA_mhnhhiaij6,591
448,17.19,282.12,14.81,VALIGA_mhnhhiaij6,591
449,23.83,1566.48,0.34,VALIGA_mhnhhiaij6,591
450,17.34,522.05,13.59,VALIGA_mhnhhiaij6,591
451,16.03,823.15,0.34,VALIGA_mhnhhiaij6,591
452,19.0,382.41,7.4,VALIGA_mhnhhiaij6,591
453,20.98,538.99,6.94,VALIGA_mhnhhiaij6,591
454,16.42,243.11,14.81,VALIGA_mhnhhiaij6,591
455,33.73,1428.77,2.45,VALIGA_mhnhhiaij6,591
456,23.92,632.8,19.17,VALIGA_mhnhhiaij6,591
457,49.64,5604.23,2.02,VALIGA_mhnhhiaij6,591
458,15.99,219.46,7.08,VALIGA_mhnhhiaij6,591
459,60.09,3977.82,1.22,VALIGA_mhnhhiaij6,591
460,16.68,438.92,6.07,VALIGA_mhnhhiaij6,591
461,14.73,247.66,0.95,VALIGA_mhnhhiaij6,591
462,13.25,263.69,4.17,VALIGA_mhnhhiaij6,591
463,13.64,578.22,14.09,VALIGA_mhnhhiaij6,591
464,14.53,336.36,5.58,VALIGA_mhnhhiaij6,591
465,63.52,9978.33,1.97,VALIGA_mhnhhiaij6,591
466,57.73,5129.26,2.57,VALIGA_mhnhhiaij6,591
467,12.67,375.7,0.34,VALIGA_mhnhhiaij6,591
468,11.93,348.52,20.98,VALIGA_mhnhhiaij6,591
469,18.21,536.03,19.13,VALIGA_mhnhhiaij6,591
470,34.93,1744.66,17.98,VALIGA_mhnhhiaij6,591
471,19.6,810.76,18.71,VALIGA_mhnhhiaij6,591
472,34.4,1311.2,1.22,VALIGA_mhnhhiaij6,591
473,17.53,370.81,0.34,VALIGA_mhnhhiaij6,591
474,27.19,976.32,2.38,VALIGA_mhnhhiaij6,591
475,62.69,5546.01,1.97,VALIGA_mhnhhiaij6,591
476,16.19,444.27,11.47,VALIGA_mhnhhiaij6,591
477,22.09,508.17,11.47,VALIGA_mhnhhiaij6,591
478,9.96,241.86,1.97,VALIGA_mhnhhiaij6,591
479,24.1,519.43,9.06,VALIGA_mhnhhiaij6,591
480,34.69,2207.69,4.05,VALIGA_mhnhhiaij6,591
481,30.5,1244.79,4.05,VALIGA_mhnhhiaij6,591
482,21.55,479.4,1.97,VALIGA_mhnhhiaij6,591
483,14.08,485.09,18.96,VALIGA_mhnhhiaij6,591
484,15.64,381.95,22.26,VALIGA_mhnhhiaij6,591
485,45.65,4436.87,2.63,VALIGA_mhnhhiaij6,591
486,78.69,15803.5,1.22,VALIGA_mhnhhiaij6,591
487,12.8,193.76,9.3,VALIGA_mhnhhiaij6,591
488,15.8,419.82,14.48,VALIGA_mhnhhiaij6,591
489,15.38,437.67,3.11,VALIGA_mhnhhiaij6,591
490,81.21,12410.71,1.72,VALIGA_mhnhhiaij6,591
491,22.82,1005.77,1.72,VALIGA_mhnhhiaij6,591
492,29.87,1343.38,21.88,VALIGA_mhnhhiaij6,591
493,39.12,1949.8,1.07,VALIGA_mhnhhiaij6,591
494,27.45,646.67,9.3,VALIGA_mhnhhiaij6,591
495,15.53,407.54,12.82,VALIGA_mhnhhiaij6,591
496,24.15,509.08,22.26,VALIGA_mhnhhiaij6,591
497,59.91,8823.03,1.22,VALIGA_mhnhhiaij6,591
498,71.42,4643.37,13.16,VALIGA_mhnhhiaij6,591
499,11.47,298.6,2.7,VALIGA_mhnhhiaij6,591
500,15.39,567.42,6.34,VALIGA_mhnhhiaij6,591
501,22.27,605.74,1.43,VALIGA_mhnhhiaij6,591
502,16.03,357.85,0.34,VALIGA_mhnhhiaij6,591
503,10.12,272.22,8.11,VALIGA_mhnhhiaij6,591
504,15.53,245.96,3.02,VALIGA_mhnhhiaij6,591
505,29.12,968.25,8.29,VALIGA_mhnhhiaij6,591
506,17.19,712.28,6.95,VALIGA_mhnhhiaij6,591
507,28.11,896.95,1.43,VALIGA_mhnhhiaij6,591
508,71.91,11373.33,1.07,VALIGA_mhnhhiaij6,591
509,31.37,1521.79,4.06,VALIGA_mhnhhiaij6,591
510,35.39,1329.05,4.86,VALIGA_mhnhhiaij6,591
511,27.95,957.67,7.79,VALIGA_mhnhhiaij6,591
512,46.27,2164.48,6.95,VALIGA_mhnhhiaij6,591
513,13.84,423.12,7.79,VALIGA_mhnhhiaij6,591
514,40.83,6080.67,1.01,VALIGA_mhnhhiaij6,591
515,44.66,2817.41,2.43,VALIGA_mhnhhiaij6,591
516,11.8,283.94,1.91,VALIGA_mhnhhiaij6,591
517,36.9,1946.27,8.77,VALIGA_mhnhhiaij6,591
518,16.21,323.73,4.86,VALIGA_mhnhhiaij6,591
519,38.98,1921.6,1.01,VALIGA_mhnhhiaij6,591
520,30.54,937.2,6.94,VALIGA_mhnhhiaij6,591
521,13.66,226.74,5.33,VALIGA_mhnhhiaij6,591
522,58.64,4867.95,1.97,VALIGA_mhnhhiaij6,591
523,72.69,15694.33,1.69,VALIGA_mhnhhiaij6,591
524,62.14,4367.17,0.34,VALIGA_mhnhhiaij6,591
525,65.13,4994.74,1.69,VALIGA_mhnhhiaij6,591
526,16.24,301.79,6.94,VALIGA_mhnhhiaij6,591
527,42.21,2953.97,7.87,VALIGA_mhnhhiaij6,591
528,12.97,254.48,16.86,VALIGA_mhnhhiaij6,591
529,34.47,1686.9,18.9,VALIGA_mhnhhiaij6,591
530,39.58,1812.77,3.32,VALIGA_mhnhhiaij6,591
531,13.49,793.7,22.8,VALIGA_mhnhhiaij6,591
532,74.5,5464.82,1.39,VALIGA_mhnhhiaij6,591
533,39.88,1557.27,1.43,VALIGA_mhnhhiaij6,591
534,48.45,2931.8,3.58,VALIGA_mhnhhiaij6,591
535,12.54,305.09,8.77,VALIGA_mhnhhiaij6,591
536,19.66,350.91,6.95,VALIGA_mhnhhiaij6,591
537,40.58,4372.51,1.69,VALIGA_mhnhhiaij6,591
538,48.19,3240.3,5.01,VALIGA_mhnhhiaij6,591
539,25.25,1114.25,3.58,VALIGA_mhnhhiaij6,591
540,47.9,3391.3,1.69,VALIGA_mhnhhiaij6,591
541,13.35,266.88,8.58,VALIGA_mhnhhiaij6,591
542,17.81,732.64,3.02,VALIGA_mhnhhiaij6,591
543,19.56,763.23,1.69,VALIGA_mhnhhiaij6,591
544,15.38,369.67,1.69,VALIGA_mhnhhiaij6,591
545,52.52,3790.43,1.82,VALIGA_mhnhhiaij6,591
546,14.79,518.52,2.05,VALIGA_mhnhhiaij6,591
547,61.9,23910.04,1.01,VALIGA_mhnhhiaij6,591
548,64.02,6744.97,1.69,VALIGA_mhnhhiaij6,591
549,30.05,1128.69,1.69,VALIGA_mhnhhiaij6,591
550,12.54,292.24,2.05,VALIGA_mhnhhiaij6,591
551,37.24,2962.96,2.16,VALIGA_mhnhhiaij6,591
552,34.69,1643.57,8.83,VALIGA_mhnhhiaij6,591
553,30.77,2112.63,2.45,VALIGA_mhnhhiaij6,591
554,57.24,3772.8,1.43,VALIGA_mhnhhiaij6,591
555,41.55,2237.48,5.01,VALIGA_mhnhhiaij6,591
556,41.38,2058.5,2.78,VALIGA_mhnhhiaij6,591
557,49.75,3008.55,2.36,VALIGA_mhnhhiaij6,591
558,18.65,429.83,8.77,VALIGA_mhnhhiaij6,591
559,48.56,6768.05,1.69,VALIGA_mhnhhiaij6,591
560,41.75,2182.79,9.26,VALIGA_mhnhhiaij6,591
561,47.73,5490.17,6.74,VALIGA_mhnhhiaij6,591
562,12.6,206.27,8.83,VALIGA_mhnhhiaij6,591
563,56.92,3252.69,2.13,VALIGA_mhnhhiaij6,591
564,46.75,2969.89,1.35,VALIGA_mhnhhiaij6,591
565,26.71,798.82,21.36,VALIGA_mhnhhiaij6,591
566,27.73,1027.72,1.22,VALIGA_mhnhhiaij6,591
567,31.02,2500.15,7.4,VALIGA_mhnhhiaij6,591
568,83.95,6422.6,1.43,VALIGA_mhnhhiaij6,591
569,17.65,423.0,2.16,VALIGA_mhnhhiaij6,591
570,14.48,193.99,16.24,VALIGA_mhnhhiaij6,591
571,20.83,440.06,4.38,VALIGA_mhnhhiaij6,591
572,22.94,557.75,13.27,VALIGA_mhnhhiaij6,591
573,41.14,2505.27,1.39,VALIGA_mhnhhiaij6,591
574,60.99,9046.59,1.39,VALIGA_mhnhhiaij6,591
575,47.77,3530.94,1.22,VALIGA_mhnhhiaij6,591
576,31.14,1286.07,1.51,VALIGA_mhnhhiaij6,591
577,34.76,1660.86,2.38,VALIGA_mhnhhiaij6,591
578,17.02,464.05,10.11,VALIGA_mhnhhiaij6,591
579,78.89,14622.95,2.26,VALIGA_mhnhhiaij6,591
580,75.54,10825.7,1.51,VALIGA_mhnhhiaij6,591
581,22.25,702.5,4.05,VALIGA_mhnhhiaij6,591
582,45.43,3072.35,7.4,VALIGA_mhnhhiaij6,591
583,18.12,531.37,1.82,VALIGA_mhnhhiaij6,591
584,62.85,3998.29,1.35,VALIGA_mhnhhiaij6,591
585,33.37,1454.47,1.39,VALIGA_mhnhhiaij6,591
586,24.02,576.51,3.63,VALIGA_mhnhhiaij6,591
587,34.67,1104.81,1.69,VALIGA_mhnhhiaij6,591
588,36.05,1463.0,1.43,VALIGA_mhnhhiaij6,591
589,45.27,2225.09,3.77,VALIGA_mhnhhiaij6,591
590,36.69,2333.45,1.69,VALIGA_mhnhhiaij6,591
591,39.94,2923.04,1.35,VALIGA_mhnhhiaij6,591
592,62.7,7323.87,1.01,VALIGA_mhnhhiaij6,591
593,45.0,3220.85,2.26,VALIGA_mhnhhiaij6,591
594,22.94,2154.47,1.91,VALIGA_mhnhhiaij6,591
595,37.15,1745.34,1.43,VALIGA_mhnhhiaij6,591
596,24.02,1087.64,1.91,VALIGA_mhnhhiaij6,591
597,36.3,1563.63,2.45,VALIGA_mhnhhiaij6,591
598,10.53,238.91,2.13,VALIGA_mhnhhiaij6,591
599,20.78,678.28,8.15,VALIGA_mhnhhiaij6,591
600,20.69,526.25,1.35,VALIGA_mhnhhiaij6,591
601,63.89,8615.74,0.95,VALIGA_mhnhhiaij6,591
602,13.09,208.89,0.34,VALIGA_mhnhhiaij6,591
603,81.07,8951.18,0.95,VALIGA_mhnhhiaij6,591
604,74.95,5996.53,2.45,VALIGA_mhnhhiaij6,591
605,28.61,939.25,10.58,VALIGA_mhnhhiaij6,591
606,30.14,1473.46,2.7,VALIGA_mhnhhiaij6,591
607,47.67,2854.36,1.82,VALIGA_mhnhhiaij6,591
608,29.56,1415.92,3.18,VALIGA_mhnhhiaij6,591
609,51.5,3874.35,2.02,VALIGA_mhnhhiaij6,591
610,50.55,2780.22,2.02,VALIGA_mhnhhiaij6,591
611,52.47,4780.51,3.18,VALIGA_mhnhhiaij6,591
612,27.09,841.46,1.69,VALIGA_mhnhhiaij6,591
613,37.7,2089.89,0.75,VALIGA_mhnhhiaij6,591
614,56.53,6645.36,0.48,VALIGA_mhnhhiaij6,591
615,16.31,486.8,3.82,VALIGA_mhnhhiaij6,591
616,62.06,10109.21,1.39,VALIGA_mhnhhiaij6,591
617,17.65,312.82,1.91,VALIGA_mhnhhiaij6,591
618,27.81,852.49,1.82,VALIGA_mhnhhiaij6,591
619,31.61,1519.51,0.95,VALIGA_mhnhhiaij6,591
620,69.62,5151.43,1.35,VALIGA_mhnhhiaij6,591
621,22.33,795.97,2.72,VALIGA_mhnhhiaij6,591
622,12.97,378.09,3.32,VALIGA_mhnhhiaij6,591
623,42.68,2791.37,1.82,VALIGA_mhnhhiaij6,591
624,15.26,293.37,7.15,VALIGA_mhnhhiaij6,591
625,33.57,2246.58,0.34,VALIGA_mhnhhiaij6,591
626,65.09,5697.58,1.35,VALIGA_mhnhhiaij6,591
627,67.38,10465.47,0.95,VALIGA_mhnhhiaij6,591
628,46.41,2278.08,3.95,VALIGA_mhnhhiaij6,591
629,61.46,5545.78,2.72,VALIGA_mhnhhiaij6,591
630,66.93,4419.02,1.51,VALIGA_mhnhhiaij6,591
631,27.05,1462.2,2.36,VALIGA_mhnhhiaij6,591
632,17.06,376.5,2.88,VALIGA_mhnhhiaij6,591
633,37.79,4721.38,10.32,VALIGA_mhnhhiaij6,591
634,21.43,524.89,6.83,VALIGA_mhnhhiaij6,591
635,32.91,1591.72,1.69,VALIGA_mhnhhiaij6,591
636,21.96,527.05,2.88,VALIGA_mhnhhiaij6,591
637,22.42,965.06,1.69,VALIGA_mhnhhiaij6,591
638,28.37,903.2,2.36,VALIGA_mhnhhiaij6,591
639,72.01,4788.47,1.39,VALIGA_mhnhhiaij6,591
640,66.51,5357.47,2.36,VALIGA_mhnhhiaij6,591
641,11.52,213.21,0.34,VALIGA_mhnhhiaij6,591
642,43.02,1926.14,2.36,VALIGA_mhnhhiaij6,591
643,54.5,6429.54,1.69,VALIGA_mhnhhiaij6,591
644,38.31,1555.45,11.84,VALIGA_mhnhhiaij6,591
645,74.26,8206.38,0.34,VALIGA_mhnhhiaij6,591
646,14.34,536.83,0.34,VALIGA_mhnhhiaij6,591
647,24.43,616.08,0.34,VALIGA_mhnhhiaij6,591
648,35.3,1631.63,2.36,VALIGA_mhnhhiaij6,591
649,52.56,3092.7,2.36,VALIGA_mhnhhiaij6,591
650,35.05,1478.47,0.95,VALIGA_mhnhhiaij6,591
651,12.96,187.74,2.38,VALIGA_mhnhhiaij6,591
652,17.4,344.2,5.49,VALIGA_mhnhhiaij6,591
653,29.44,876.94,1.22,VALIGA_mhnhhiaij6,591
654,32.41,1126.76,4.86,VALIGA_mhnhhiaij6,591
655,13.49,191.03,7.4,VALIGA_mhnhhiaij6,591
656,32.44,1220.57,11.84,VALIGA_mhnhhiaij6,591
657,26.23,1554.76,2.72,VALIGA_mhnhhiaij6,591
658,26.27,1189.19,3.02,VALIGA_mhnhhiaij6,591
659,58.56,8015.23,1.69,VALIGA_mhnhhiaij6,591
660,21.11,538.08,0.95,VALIGA_mhnhhiaij6,591
661,14.31,250.39,17.53,VALIGA_mhnhhiaij6,591
662,28.31,973.14,7.28,VALIGA_mhnhhiaij6,591
663,43.25,2920.2,4.86,VALIGA_mhnhhiaij6,591
664,37.59,2864.14,1.22,VALIGA_mhnhhiaij6,591
665,62.84,4484.06,3.44,VALIGA_mhnhhiaij6,591
666,14.79,249.59,7.28,VALIGA_mhnhhiaij6,591
667,18.9,381.39,1.35,VALIGA_mhnhhiaij6,591
668,61.56,6326.17,1.22,VALIGA_mhnhhiaij6,591
669,12.96,284.28,36.32,VALIGA_mhnhhiaij6,591
670,19.0,585.5,0.34,VALIGA_mhnhhiaij6,591
671,23.26,807.57,0.34,VALIGA_mhnhhiaij6,591
672,23.29,1027.72,7.63,VALIGA_mhnhhiaij6,591
673,25.42,629.05,9.06,VALIGA_mhnhhiaij6,591
674,21.18,388.78,2.38,VALIGA_mhnhhiaij6,591
675,20.91,453.59,10.73,VALIGA_mhnhhiaij6,591
676,12.96,224.92,6.63,VALIGA_mhnhhiaij6,591
677,13.57,237.09,3.32,VALIGA_mhnhhiaij6,591
678,19.57,483.27,5.44,VALIGA_mhnhhiaij6,591
679,34.39,1547.49,1.97,VALIGA_mhnhhiaij6,591
680,16.46,559.11,22.18,VALIGA_mhnhhiaij6,591
681,45.86,2635.13,2.43,VALIGA_mhnhhiaij6,591
682,30.54,4129.17,1.69,VALIGA_mhnhhiaij6,591
683,32.48,1105.95,3.11,VALIGA_mhnhhiaij6,591
684,47.12,4756.06,0.34,VALIGA_mhnhhiaij6,591
685,28.61,761.29,6.63,VALIGA_mhnhhiaij6,591
686,24.44,661.68,4.68,VALIGA_mhnhhiaij6,591
687,25.85,593.46,3.11,VALIGA_mhnhhiaij6,591
688,29.38,942.21,7.63,VALIGA_mhnhhiaij6,591
689,19.31,382.52,21.23,VALIGA_mhnhhiaij6,591
690,32.27,1315.63,8.77,VALIGA_mhnhhiaij6,591
691,13.03,191.83,3.44,VALIGA_mhnhhiaij6,591
692,12.16,188.53,9.33,VALIGA_mhnhhiaij6,591
693,69.19,7907.78,0.95,VALIGA_mhnhhiaij6,591
694,10.79,204.91,13.76,VALIGA_mhnhhiaij6,591
695,58.89,7071.55,0.67,VALIGA_mhnhhiaij6,591
696,21.11,422.66,15.74,VALIGA_mhnhhiaij6,591
697,29.63,1432.98,11.41,VALIGA_mhnhhiaij6,591
698,53.41,3707.19,1.35,VALIGA_mhnhhiaij6,591
699,64.13,4149.75,0.67,VALIGA_mhnhhiaij6,591
700,30.35,1377.38,1.35,VALIGA_mhnhhiaij6,591
701,57.8,5059.1,1.35,VALIGA_mhnhhiaij6,591
702,29.12,1235.92,7.58,VALIGA_mhnhhiaij6,591
703,57.23,5508.71,1.35,VALIGA_mhnhhiaij6,591
704,67.83,8695.68,0.34,VALIGA_mhnhhiaij6,591
705,13.3,200.24,13.76,VALIGA_mhnhhiaij6,591
706,34.24,1571.37,7.58,VALIGA_mhnhhiaij6,591
707,22.27,719.22,1.22,VALIGA_mhnhhiaij6,591
708,56.4,2933.96,1.01,VALIGA_mhnhhiaij6,591
709,27.45,919.01,11.41,VALIGA_mhnhhiaij6,591
710,27.52,1626.97,8.77,VALIGA_mhnhhiaij6,591
711,22.09,503.06,1.69,VALIGA_mhnhhiaij6,591
712,23.02,803.82,12.27,VALIGA_mhnhhiaij6,591
713,14.03,221.51,1.22,VALIGA_mhnhhiaij6,591
714,37.97,2127.3,1.22,VALIGA_mhnhhiaij6,591
715,24.51,828.04,10.41,VALIGA_mhnhhiaij6,591
716,25.85,820.31,1.22,VALIGA_mhnhhiaij6,591
717,28.46,1170.54,0.34,VALIGA_mhnhhiaij6,591
718,23.9,509.2,2.72,VALIGA_mhnhhiaij6,591
719,57.74,5768.88,2.72,VALIGA_mhnhhiaij6,591
720,33.48,1160.3,14.52,VALIGA_mhnhhiaij6,591
721,29.67,1096.85,10.41,VALIGA_mhnhhiaij6,591
722,47.84,3201.75,0.34,VALIGA_mhnhhiaij6,591
723,18.93,444.15,0.34,VALIGA_mhnhhiaij6,591
724,30.43,2706.88,24.51,VALIGA_mhnhhiaij6,591
725,44.53,2437.27,2.72,VALIGA_mhnhhiaij6,591
726,16.53,307.13,2.38,VALIGA_mhnhhiaij6,591
727,34.98,1546.92,1.82,VALIGA_mhnhhiaij6,591
728,68.12,12938.1,1.69,VALIGA_mhnhhiaij6,591
729,29.63,932.2,4.77,VALIGA_mhnhhiaij6,591
730,21.18,797.79,8.44,VALIGA_mhnhhiaij6,591
731,13.57,186.6,1.69,VALIGA_mhnhhiaij6,591
732,25.63,2058.84,0.95,VALIGA_mhnhhiaij6,591
733,30.14,1642.44,1.97,VALIGA_mhnhhiaij6,591
734,41.69,2375.07,1.22,VALIGA_mhnhhiaij6,591
735,34.84,1274.24,4.12,VALIGA_mhnhhiaij6,591
736,11.95,251.53,5.06,VALIGA_mhnhhiaij6,591
737,30.58,1283.79,2.57,VALIGA_mhnhhiaij6,591
738,20.12,585.5,6.92,VALIGA_mhnhhiaij6,591
739,75.72,6279.33,1.69,VALIGA_mhnhhiaij6,591
740,29.74,1194.76,1.82,VALIGA_mhnhhiaij6,591
741,24.28,577.99,18.16,VALIGA_mhnhhiaij6,591
742,24.87,612.9,5.15,VALIGA_mhnhhiaij6,591
743,32.44,1071.61,4.72,VALIGA_mhnhhiaij6,591
744,20.39,447.68,4.77,VALIGA_mhnhhiaij6,591
745,17.59,885.46,0.34,VALIGA_mhnhhiaij6,591
746,27.45,1475.96,2.36,VALIGA_mhnhhiaij6,591
747,34.45,1090.14,2.63,VALIGA_mhnhhiaij6,591
748,59.75,5739.31,1.51,VALIGA_mhnhhiaij6,591
749,18.22,382.86,1.22,VALIGA_mhnhhiaij6,591
750,18.22,456.66,3.93,VALIGA_mhnhhiaij6,591
751,26.19,873.75,8.33,VALIGA_mhnhhiaij6,591
752,26.06,1482.56,5.15,VALIGA_mhnhhiaij6,591
753,18.52,476.22,3.34,VALIGA_mhnhhiaij6,591
754,29.93,889.56,3.71,VALIGA_mhnhhiaij6,591
755,37.59,1882.93,9.3,VALIGA_mhnhhiaij6,591
756,17.34,334.76,5.44,VALIGA_mhnhhiaij6,591
757,56.4,9338.37,1.22,VALIGA_mhnhhiaij6,591
758,64.61,4931.06,1.39,VALIGA_mhnhhiaij6,591
759,16.33,316.23,16.39,VALIGA_mhnhhiaij6,591
760,63.13,5498.93,1.51,VALIGA_mhnhhiaij6,591
761,25.64,656.22,4.52,VALIGA_mhnhhiaij6,591
762,29.01,1981.98,1.69,VALIGA_mhnhhiaij6,591
763,16.24,293.94,22.13,VALIGA_mhnhhiaij6,591
764,10.12,424.25,9.45,VALIGA_mhnhhiaij6,591
765,66.78,12149.52,1.39,VALIGA_mhnhhiaij6,591
766,73.78,12478.71,0.34,VALIGA_mhnhhiaij6,591
767,33.78,1113.0,8.67,VALIGA_mhnhhiaij6,591
768,22.3,480.77,9.17,VALIGA_mhnhhiaij6,591
769,22.05,525.8,5.89,VALIGA_mhnhhiaij6,591
770,71.54,5680.98,1.51,VALIGA_mhnhhiaij6,591
771,78.73,11959.4,2.45,VALIGA_mhnhhiaij6,591
772,19.56,834.41,7.76,VALIGA_mhnhhiaij6,591
773,27.95,907.98,26.3,VALIGA_mhnhhiaij6,591
774,41.14,3145.35,2.16,VALIGA_mhnhhiaij6,591
775,31.99,1244.11,5.89,VALIGA_mhnhhiaij6,591
776,13.28,221.05,7.76,VALIGA_mhnhhiaij6,591
777,35.84,2166.53,1.35,VALIGA_mhnhhiaij6,591
778,56.3,4854.42,1.22,VALIGA_mhnhhiaij6,591
779,44.54,2257.72,0.34,VALIGA_mhnhhiaij6,591
780,55.72,3925.74,1.82,VALIGA_mhnhhiaij6,591
781,13.09,421.07,0.34,VALIGA_mhnhhiaij6,591
782,56.56,7146.03,0.95,VALIGA_mhnhhiaij6,591
783,73.7,9894.19,2.05,VALIGA_mhnhhiaij6,591
784,70.89,13997.09,1.82,VALIGA_mhnhhiaij6,591
785,26.27,1183.5,1.01,VALIGA_mhnhhiaij6,591
786,27.15,856.58,1.35,VALIGA_mhnhhiaij6,591
787,42.77,2011.09,0.34,VALIGA_mhnhhiaij6,591
788,72.54,5974.01,1.35,VALIGA_mhnhhiaij6,591
789,37.59,1771.84,1.91,VALIGA_mhnhhiaij6,591
790,31.7,1189.87,1.35,VALIGA_mhnhhiaij6,591
791,32.62,1825.28,1.01,VALIGA_mhnhhiaij6,591
792,15.99,387.3,2.02,VALIGA_mhnhhiaij6,591
793,48.89,5177.93,1.72,VALIGA_mhnhhiaij6,591
794,15.73,363.19,13.12,VALIGA_mhnhhiaij6,591
795,33.57,1185.66,6.83,VALIGA_mhnhhiaij6,591
796,46.92,3150.92,2.88,VALIGA_mhnhhiaij6,591
797,32.58,1400.57,4.38,VALIGA_mhnhhiaij6,591
798,29.38,1051.82,7.89,VALIGA_mhnhhiaij6,591
799,30.08,879.89,1.91,VALIGA_mhnhhiaij6,591
800,39.81,2023.59,5.44,VALIGA_mhnhhiaij6,591
801,23.28,513.52,11.64,VALIGA_mhnhhiaij6,591
802,52.48,5372.83,1.69,VALIGA_mhnhhiaij6,591
803,24.73,755.95,3.82,VALIGA_mhnhhiaij6,591
804,26.88,742.64,5.4,VALIGA_mhnhhiaij6,591
805,72.09,8237.76,1.43,VALIGA_mhnhhiaij6,591
806,70.47,10296.83,2.02,VALIGA_mhnhhiaij6,591
807,54.99,5948.88,1.72,VALIGA_mhnhhiaij6,591
808,66.77,6531.76,1.69,VALIGA_mhnhhiaij6,591
809,18.32,587.66,0.34,VALIGA_mhnhhiaij6,591
810,31.95,1817.21,8.15,VALIGA_mhnhhiaij6,591
811,34.98,2021.21,11.48,VALIGA_mhnhhiaij6,591
812,39.58,2033.26,10.73,VALIGA_mhnhhiaij6,591
813,26.85,988.03,6.08,VALIGA_mhnhhiaij6,591
814,59.12,4473.94,2.13,VALIGA_mhnhhiaij6,591
815,57.94,4383.54,2.02,VALIGA_mhnhhiaij6,591
816,18.0,436.31,31.59,VALIGA_mhnhhiaij6,591
817,26.19,736.73,1.22,VALIGA_mhnhhiaij6,591
818,35.44,1726.92,0.48,VALIGA_mhnhhiaij6,591
819,27.45,1029.42,1.69,VALIGA_mhnhhiaij6,591
820,26.03,589.25,12.69,VALIGA_mhnhhiaij6,591
821,54.43,3885.38,1.43,VALIGA_mhnhhiaij6,591
822,30.47,1174.06,2.43,VALIGA_mhnhhiaij6,591
823,76.33,7104.07,1.43,VALIGA_mhnhhiaij6,591
824,18.56,486.57,1.69,VALIGA_mhnhhiaij6,591
825,36.65,1663.59,2.88,VALIGA_mhnhhiaij6,591
826,50.13,2583.73,2.43,VALIGA_mhnhhiaij6,591
827,29.87,1162.01,0.75,VALIGA_mhnhhiaij6,591
828,21.72,567.87,4.4,VALIGA_mhnhhiaij6,591
829,14.93,368.76,6.75,VALIGA_mhnhhiaij6,591
830,18.6,434.49,2.72,VALIGA_mhnhhiaij6,591
831,48.22,3519.23,1.97,VALIGA_mhnhhiaij6,591
832,9.96,234.81,26.49,VALIGA_mhnhhiaij6,591
833,37.7,1926.03,11.69,VALIGA_mhnhhiaij6,591
834,59.49,3558.35,1.97,VALIGA_mhnhhiaij6,591
835,14.79,205.02,5.16,VALIGA_mhnhhiaij6,591
836,63.97,4640.53,1.91,VALIGA_mhnhhiaij6,591
837,19.6,600.39,4.83,VALIGA_mhnhhiaij6,591
838,30.29,1397.16,9.11,VALIGA_mhnhhiaij6,591
839,59.81,4179.77,4.77,VALIGA_mhnhhiaij6,591
840,12.38,259.37,10.12,VALIGA_mhnhhiaij6,591
841,12.14,177.39,3.52,VALIGA_mhnhhiaij6,591
842,18.81,1048.18,5.65,VALIGA_mhnhhiaij6,591
843,20.21,443.02,4.83,VALIGA_mhnhhiaij6,591
844,31.81,956.65,5.16,VALIGA_mhnhhiaij6,591
845,53.01,5804.81,1.43,VALIGA_mhnhhiaij6,591
846,11.22,217.19,15.08,VALIGA_mhnhhiaij6,591
847,28.37,1054.67,2.02,VALIGA_mhnhhiaij6,591
848,24.82,650.99,9.11,VALIGA_mhnhhiaij6,591
849,16.86,277.23,5.33,VALIGA_mhnhhiaij6,591
850,56.4,10645.36,1.82,VALIGA_mhnhhiaij6,591
